#	Atomic	number	Z=	34	Date:31-10-2019											
																
#	Number	Shelli	2Ji	Eigi	--->	Shellf	2Jf	Eigf	Energy(eV)	BranchingRatio	LevelRadYield	Intensity(eV)	Weight(%)	RadWidth(eV)	AugWidth(eV)	TotWidth(eV)
	16201	K1M3	4	3	--->	M3M4	4	4	12616.52	1.06941E-06	0.5980881	0.000336231	4.2	0	0	0
	16202	K1M3	4	3	--->	M3M4	4	5	12616.37	4.88099E-07	0.5980881	0.00015346	4.2	0	0	0
	16203	K1M3	4	3	--->	M3M4	4	7	12615.37	7.88663E-06	0.5980881	0.002479393	4.2	0	0	0
	16204	K1M3	4	3	--->	M3M4	4	9	12613.84	4.31368E-06	0.5980881	0.001355966	4.2	0	0	0
	16205	K1M3	4	3	--->	M3M4	4	13	12612.01	9.70651E-06	0.5980881	0.003050713	4.2	0	0	0
	16206	K1M3	4	3	--->	M3M4	4	14	12611.53	1.62144E-08	0.5980881	5.09591E-06	4.2	0	0	0
	16207	K1M3	4	3	--->	M3M4	4	16	12610.8	8.71763E-10	0.5980881	2.73965E-07	4.2	0	0	0
	16208	K1M3	4	3	--->	M3M4	4	18	12609.52	7.35404E-06	0.5980881	0.002310885	4.2	0	0	0
	16209	K1M3	4	3	--->	M3M4	4	19	12609.3	3.64016E-07	0.5980881	0.000114384	4.2	0	0	0
	16210	K1M3	4	3	--->	M3M4	4	20	12608.91	1.42549E-06	0.5980881	0.000447916	4.2	0	0	0
	16211	K1M3	4	3	--->	M3M4	4	23	12608.17	2.36557E-06	0.5980881	0.000743261	4.2	0	0	0
	16212	K1M3	4	3	--->	M3M4	4	24	12607.65	5.35279E-07	0.5980881	0.000168178	4.2	0	0	0
	16213	K1M3	4	3	--->	M3M4	4	25	12607.4	1.34686E-05	0.5980881	0.004231559	4.2	0	0	0
	16214	K1M3	4	3	--->	M3M4	6	6	12616.21	1.27341E-05	0.5980881	0.00400359	4.2	0	0	0
	16215	K1M3	4	3	--->	M3M4	6	7	12615.61	8.38715E-06	0.5980881	0.002636796	4.2	0	0	0
	16216	K1M3	4	3	--->	M3M4	6	9	12614.82	1.47557E-05	0.5980881	0.004638692	4.2	0	0	0
	16217	K1M3	4	3	--->	M3M4	6	10	12614.45	2.37028E-08	0.5980881	7.45112E-06	4.2	0	0	0
	16218	K1M3	4	3	--->	M3M4	6	11	12612.99	8.37603E-06	0.5980881	0.002632752	4.2	0	0	0
	16219	K1M3	4	3	--->	M3M4	6	12	12612.45	3.92015E-07	0.5980881	0.000123213	4.2	0	0	0
	16220	K1M3	4	3	--->	M3M4	6	13	12611.2	8.93185E-07	0.5980881	0.000280706	4.2	0	0	0
	16221	K1M3	4	3	--->	M3M4	6	15	12610.98	2.74724E-06	0.5980881	0.000863374	4.2	0	0	0
	16222	K1M3	4	3	--->	M3M4	6	18	12608.95	2.16546E-06	0.5980881	0.00068043	4.2	0	0	0
	16223	K1M3	4	3	--->	M3M4	6	20	12608.33	1.34034E-06	0.5980881	0.000421139	4.2	0	0	0
	16224	K1M3	4	3	--->	M3M5	2	2	12616.82	1.69586E-06	0.5980881	0.000533203	4.2	0	0	0
	16225	K1M3	4	3	--->	M3M5	2	3	12616.01	3.47532E-06	0.5980881	0.001092625	4.2	0	0	0
	16226	K1M3	4	3	--->	M3M5	2	4	12614.89	2.23814E-06	0.5980881	0.000703599	4.2	0	0	0
	16227	K1M3	4	3	--->	M3M5	2	14	12608.59	7.72652E-06	0.5980881	0.002427753	4.2	0	0	0
	16228	K1M3	4	3	--->	M3M5	2	16	12608.07	3.178E-07	0.5980881	9.98518E-05	4.2	0	0	0
	16229	K1M3	4	3	--->	M3M5	2	17	12607.59	1.44921E-06	0.5980881	0.000455321	4.2	0	0	0
	16230	K1M3	4	3	--->	M3M5	2	18	12607.35	6.64429E-07	0.5980881	0.00020875	4.2	0	0	0
	16231	K1M3	4	3	--->	M3M5	2	19	12607.12	2.07152E-07	0.5980881	6.50816E-05	4.2	0	0	0
	16232	K1M3	4	3	--->	M3M5	2	20	12606.44	1.20928E-07	0.5980881	3.79902E-05	4.2	0	0	0
	16233	K1M3	4	3	--->	M3M5	2	21	12605.92	4.60097E-07	0.5980881	0.000144537	4.2	0	0	0
	16234	K1M3	4	3	--->	M3M5	2	24	12604.67	3.4803E-07	0.5980881	0.000109321	4.2	0	0	0
	16235	K1M3	4	3	--->	M3M5	2	27	12602.19	4.43961E-08	0.5980881	1.39426E-05	4.2	0	0	0
	16236	K1M3	4	3	--->	M3M5	4	1	12619.46	6.26475E-06	0.5980881	0.001970145	4.2	0	0	0
	16237	K1M3	4	3	--->	M3M5	4	2	12617.48	9.41506E-07	0.5980881	0.00029604	4.2	0	0	0
	16238	K1M3	4	3	--->	M3M5	4	3	12617.32	1.33521E-08	0.5980881	4.19828E-06	4.2	0	0	0
	16239	K1M3	4	3	--->	M3M5	4	6	12615.5	2.10127E-06	0.5980881	0.000660601	4.2	0	0	0
	16240	K1M3	4	3	--->	M3M5	4	8	12614.97	1.51354E-07	0.5980881	4.75811E-05	4.2	0	0	0
	16241	K1M3	4	3	--->	M3M5	4	12	12612.51	2.22092E-06	0.5980881	0.000698053	4.2	0	0	0
	16242	K1M3	4	3	--->	M3M5	4	21	12608.6	6.81064E-08	0.5980881	2.13997E-05	4.2	0	0	0
	16243	K1M3	4	3	--->	M3M5	4	22	12608.33	5.20654E-07	0.5980881	0.000163591	4.2	0	0	0
	16244	K1M3	4	3	--->	M3M5	4	26	12607.25	9.54076E-06	0.5980881	0.002997485	4.2	0	0	0
	16245	K1M3	4	3	--->	M3M5	4	28	12606.74	5.01978E-08	0.5980881	1.57703E-05	4.2	0	0	0
	16246	K1M3	4	3	--->	M3M5	4	29	12606.4	2.8466E-09	0.5980881	8.94276E-07	4.2	0	0	0
	16247	K1M3	4	3	--->	M3M5	4	31	12605.26	2.11758E-07	0.5980881	6.6519E-05	4.2	0	0	0
	16248	K1M3	4	3	--->	M3M5	4	32	12604.66	7.40435E-08	0.5980881	2.3258E-05	4.2	0	0	0
	16249	K1M3	4	3	--->	M3M5	6	1	12619.24	3.3674E-06	0.5980881	0.001058967	4.2	0	0	0
	16250	K1M3	4	3	--->	M3M5	6	2	12617.73	7.99703E-08	0.5980881	2.51457E-05	4.2	0	0	0
	16251	K1M3	4	3	--->	M3M5	6	3	12617.44	7.46166E-06	0.5980881	0.002346177	4.2	0	0	0
	16252	K1M3	4	3	--->	M3M5	6	4	12617.18	7.08576E-07	0.5980881	0.000222794	4.2	0	0	0
	16253	K1M3	4	3	--->	M3M5	6	5	12616.41	1.2119E-06	0.5980881	0.000381028	4.2	0	0	0
	16254	K1M3	4	3	--->	M3M5	6	8	12615.52	1.09902E-05	0.5980881	0.003455136	4.2	0	0	0
	16255	K1M3	4	3	--->	M3M5	6	16	12609.65	2.85202E-08	0.5980881	8.96209E-06	4.2	0	0	0
	16256	K1M3	4	3	--->	M3M5	6	21	12607.84	2.4319E-05	0.5980881	0.007640826	4.2	0	0	0
	16257	K1M3	4	3	--->	M3M5	6	23	12606.95	5.12849E-07	0.5980881	0.000161122	4.2	0	0	0
	16258	K1M3	4	3	--->	M3M5	6	24	12606.69	3.80349E-06	0.5980881	0.001194916	4.2	0	0	0
	16259	K1M3	4	3	--->	M3M5	6	27	12604.87	1.06665E-08	0.5980881	3.35053E-06	4.2	0	0	0
	16260	K1M3	4	3	--->	M3M5	6	28	12604.18	1.21665E-06	0.5980881	0.00038215	4.2	0	0	0
	16261	K1M3	4	3	--->	M3N1	2	1	12665.89	7.84479E-09	0.5980881	2.47612E-06	4.2	0	0	0
	16262	K1M3	4	3	--->	M3N1	2	2	12664.38	3.68463E-09	0.5980881	1.16287E-06	4.2	0	0	0
	16263	K1M3	4	3	--->	M3N1	2	3	12663.99	1.39772E-08	0.5980881	4.41106E-06	4.2	0	0	0
	16264	K1M3	4	3	--->	M3N1	2	4	12660.03	6.28776E-09	0.5980881	1.98374E-06	4.2	0	0	0
	16265	K1M3	4	3	--->	M3N1	2	5	12659.56	3.16633E-08	0.5980881	9.98914E-06	4.2	0	0	0
	16266	K1M3	4	3	--->	M3N1	2	7	12658.42	1.04817E-08	0.5980881	3.30646E-06	4.2	0	0	0
	16267	K1M3	4	3	--->	M3N1	2	8	12657.34	8.81435E-09	0.5980881	2.78027E-06	4.2	0	0	0
	16268	K1M3	4	3	--->	M3N1	2	9	12655.3	6.85379E-10	0.5980881	2.16151E-07	4.2	0	0	0
	16269	K1M3	4	3	--->	M3N1	2	10	12654.8	2.18053E-07	0.5980881	6.87656E-05	4.2	0	0	0
	16270	K1M3	4	3	--->	M3N1	4	1	12665.02	9.15563E-09	0.5980881	2.88967E-06	4.2	0	0	0
	16271	K1M3	4	3	--->	M3N1	4	2	12664.7	5.82838E-09	0.5980881	1.83949E-06	4.2	0	0	0
	16272	K1M3	4	3	--->	M3N1	4	3	12664.22	7.98308E-08	0.5980881	2.51943E-05	4.2	0	0	0
	16273	K1M3	4	3	--->	M3N1	4	4	12660.54	3.78914E-09	0.5980881	1.19549E-06	4.2	0	0	0
	16274	K1M3	4	3	--->	M3N1	4	5	12660.08	5.70007E-08	0.5980881	1.79834E-05	4.2	0	0	0
	16275	K1M3	4	3	--->	M3N1	4	7	12658.57	2.41067E-08	0.5980881	7.60459E-06	4.2	0	0	0
	16276	K1M3	4	3	--->	M3N1	4	8	12657.59	3.99127E-10	0.5980881	1.25897E-07	4.2	0	0	0
	16277	K1M3	4	3	--->	M3N1	4	9	12655.57	7.51697E-08	0.5980881	2.37071E-05	4.2	0	0	0
	16278	K1M3	4	3	--->	M3N1	4	10	12655.4	8.17136E-09	0.5980881	2.57706E-06	4.2	0	0	0
	16279	K1M3	4	3	--->	M3N1	6	1	12665.46	4.39672E-09	0.5980881	1.38773E-06	4.2	0	0	0
	16280	K1M3	4	3	--->	M3N1	6	2	12665.2	1.94295E-08	0.5980881	6.13237E-06	4.2	0	0	0
	16281	K1M3	4	3	--->	M3N1	6	3	12660.84	4.59647E-09	0.5980881	1.45024E-06	4.2	0	0	0
	16282	K1M3	4	3	--->	M3N1	6	4	12660.11	1.09047E-08	0.5980881	3.44036E-06	4.2	0	0	0
	16283	K1M3	4	3	--->	M3N1	6	6	12656.22	3.73167E-07	0.5980881	0.000117696	4.2	0	0	0
	16284	K1M3	4	3	--->	M3N2	2	2	12676.25	0.000289314	0.5980881	0.0913933	4.2	0	0	0
	16285	K1M3	4	3	--->	M3N2	2	3	12674.58	0.000135093	0.5980881	0.04266982	4.2	0	0	0
	16286	K1M3	4	3	--->	M3N2	2	4	12673.92	0.000451164	0.5980881	0.1424949	4.2	0	0	0
	16287	K1M3	4	3	--->	M3N2	2	5	12673.66	0.001757746	0.5980881	0.5551524	4.2	0	0	0
	16288	K1M3	4	3	--->	M3N2	4	1	12677.97	4.5632E-05	0.5980881	0.01441695	4.2	0	0	0
	16289	K1M3	4	3	--->	M3N2	4	2	12675.58	0.000255657	0.5980881	0.08075684	4.2	0	0	0
	16290	K1M3	4	3	--->	M3N2	4	3	12674.24	9.78092E-08	0.5980881	3.08927E-05	4.2	0	0	0
	16291	K1M3	4	3	--->	M3N2	4	4	12673.73	0.001468859	0.5980881	0.4639149	4.2	0	0	0
	16292	K1M3	4	3	--->	M3N2	4	5	12672.86	0.002425111	0.5980881	0.7658788	4.2	0	0	0
	16293	K1M3	4	3	--->	M3N2	6	1	12678.42	1.92719E-05	0.5980881	0.006088953	4.2	0	0	0
	16294	K1M3	4	3	--->	M3N2	6	2	12676.06	0.000681015	0.5980881	0.2151271	4.2	0	0	0
	16295	K1M3	4	3	--->	M3N2	6	3	12675.55	0.007885981	0.5980881	2.491017	4.2	0	0	0
	16296	K1M3	4	3	--->	M3N2	6	4	12673.78	1.62494E-06	0.5980881	0.000513212	4.2	0	0	0
	16297	K1M3	4	3	--->	M3N3	2	1	12677.66	0.000594138	0.5980881	0.1877069	4.2	0	0	0
	16298	K1M3	4	4	--->	K1M3	6	1	1.8249	2.63859E-15	0.5980881	1.19996E-16	4.2	2.421257	1.627072	4.048329
	16299	K1M3	4	4	--->	K1M3	6	2	1.60564	1.97641E-16	0.5980881	7.90824E-18	4.2	2.347492	1.577502	3.924993
	16300	K1M3	4	4	--->	K1M3	6	3	0.1021	7.11682E-19	0.5980881	1.81078E-21	4.2	2.486125	1.670662	4.156787
	16301	K1M3	4	4	--->	L1M3	2	1	11002.38	5.01888E-07	0.5980881	0.000137609	4.2	0	0	0
	16302	K1M3	4	4	--->	L1M3	2	2	11000.66	1.12398E-06	0.5980881	0.000308129	4.2	0	0	0
	16303	K1M3	4	4	--->	L1M3	2	3	11000.2	5.94574E-08	0.5980881	0.000016299	4.2	0	0	0
	16304	K1M3	4	4	--->	L1M3	2	4	10999.8	1.06733E-05	0.5980881	0.002925745	4.2	0	0	0
	16305	K1M3	4	4	--->	L1M3	2	5	10999.51	4.01112E-06	0.5980881	0.001099493	4.2	0	0	0
	16306	K1M3	4	4	--->	L1M3	2	6	10998.14	2.31888E-09	0.5980881	6.35553E-07	4.2	0	0	0
	16307	K1M3	4	4	--->	L1M3	2	7	10997.45	1.05812E-06	0.5980881	0.00028999	4.2	0	0	0
	16308	K1M3	4	4	--->	L1M3	2	8	10995.73	5.52038E-06	0.5980881	0.001512679	4.2	0	0	0
	16309	K1M3	4	4	--->	L1M3	4	1	11001.33	7.45856E-08	0.5980881	2.04481E-05	4.2	0	0	0
	16310	K1M3	4	4	--->	L1M3	4	2	11001.2	3.49703E-06	0.5980881	0.000958722	4.2	0	0	0
	16311	K1M3	4	4	--->	L1M3	4	3	11000.85	4.46726E-06	0.5980881	0.001224676	4.2	0	0	0
	16312	K1M3	4	4	--->	L1M3	4	4	11000.44	5.26755E-06	0.5980881	0.001444018	4.2	0	0	0
	16313	K1M3	4	4	--->	L1M3	4	5	11000.14	2.02678E-06	0.5980881	0.000555596	4.2	0	0	0
	16314	K1M3	4	4	--->	L1M3	4	6	10998.87	1.84361E-08	0.5980881	5.05325E-06	4.2	0	0	0
	16315	K1M3	4	4	--->	L1M3	4	7	10998.07	1.07063E-05	0.5980881	0.002934344	4.2	0	0	0
	16316	K1M3	4	4	--->	L1M3	4	8	10996.87	3.1496E-06	0.5980881	0.000863134	4.2	0	0	0
	16317	K1M3	4	4	--->	L1M3	6	1	11001.96	3.79707E-06	0.5980881	0.001041052	4.2	0	0	0
	16318	K1M3	4	4	--->	L1M3	6	2	11001.77	1.71857E-06	0.5980881	0.000471176	4.2	0	0	0
	16319	K1M3	4	4	--->	L1M3	6	3	11000.84	9.68648E-07	0.5980881	0.00026555	4.2	0	0	0
	16320	K1M3	4	4	--->	L1M3	6	4	10999.62	1.71933E-06	0.5980881	0.000471293	4.2	0	0	0
	16321	K1M3	4	4	--->	L1M3	6	5	10998.43	1.60354E-06	0.5980881	0.000439505	4.2	0	0	0
	16322	K1M3	4	4	--->	L2M3	2	20	11184.7	0.00351701	0.5980881	0.9802836	4.2	0	0	8.64801636
	16323	K1M3	4	4	--->	L2M3	2	21	11183.58	0.003607833	0.5980881	1.005498	4.2	0	0	8.64801636
	16324	K1M3	4	4	--->	L2M3	2	22	11183.33	0.008610052	0.5980881	2.399555	4.2	0	0	8.64801636
	16325	K1M3	4	4	--->	L2M3	2	23	11182.76	0.00815348	0.5980881	2.272197	4.2	0	0	8.64801636
	16326	K1M3	4	4	--->	L2M3	2	24	11182.32	0.02971181	0.5980881	8.279706	4.2	0	0	8.64801636
	16327	K1M3	4	4	--->	L2M3	2	26	11181.86	0.00081938	0.5980881	0.2283249	4.2	0	0	8.64801636
	16328	K1M3	4	4	--->	L2M3	2	28	11180.46	0.01346775	0.5980881	3.752396	4.2	0	0	8.64801636
	16329	K1M3	4	4	--->	L2M3	2	29	11179.36	0.001438586	0.5980881	0.4007804	4.2	0	0	8.64801636
	16330	K1M3	4	4	--->	L2M3	4	22	11184.17	0.01587445	0.5980881	4.42442	4.2	0	0	8.64801636
	16331	K1M3	4	4	--->	L2M3	4	23	11183.9	0.008028986	0.5980881	2.23773	4.2	0	0	8.64801636
	16332	K1M3	4	4	--->	L2M3	4	24	11182.85	0.04683399	0.5980881	13.05171	4.2	0	0	8.64801636
	16333	K1M3	4	4	--->	L2M3	4	25	11182.66	0.002694494	0.5980881	0.7508896	4.2	0	0	8.64801636
	16334	K1M3	4	4	--->	L2M3	4	26	11182.44	0.00121527	0.5980881	0.3386594	4.2	0	0	8.64801636
	16335	K1M3	4	4	--->	L2M3	4	27	11181.91	0.02007546	0.5980881	5.594169	4.2	0	0	8.64801636
	16336	K1M3	4	4	--->	L2M3	4	29	11180.58	1.69478E-05	0.5980881	0.004722067	4.2	0	0	8.64801636
	16337	K1M3	4	4	--->	L2M3	4	30	11180.05	0.01051855	0.5980881	2.93058	4.2	0	0	8.64801636
	16338	K1M3	4	4	--->	L2M3	4	32	11177.91	6.02812E-05	0.5980881	0.01679178	4.2	0	0	8.64801636
	16339	K1M3	4	4	--->	L2M3	6	16	11184.57	0.001244942	0.5980881	0.3469944	4.2	0	0	8.64801636
	16340	K1M3	4	4	--->	L2M3	6	17	11183.15	0.09237381	0.5980881	25.74346	4.2	0	0	8.64801636
	16341	K1M3	4	4	--->	L2M3	6	18	11182.78	0.005559603	0.5980881	1.549343	4.2	0	0	8.64801636
	16342	K1M3	4	4	--->	L2M3	6	19	11182.4	0.01497254	0.5980881	4.172387	4.2	0	0	8.64801636
	16343	K1M3	4	4	--->	L2M3	6	20	11181.5	0.01046258	0.5980881	2.915365	4.2	0	0	8.64801636
	16344	K1M3	4	4	--->	L3M3	2	1	11230.07	0.02363322	0.5980881	6.613928	4.2	0	0	8.67250519
	16345	K1M3	4	4	--->	L3M3	2	2	11228.75	3.49403E-08	0.5980881	9.77713E-06	4.2	0	0	8.67250519
	16346	K1M3	4	4	--->	L3M3	2	3	11228.66	0.01366409	0.5980881	3.823514	4.2	0	0	8.67250519
	16347	K1M3	4	4	--->	L3M3	2	4	11227.94	0.01679965	0.5980881	4.70061	4.2	0	0	8.67250519
	16348	K1M3	4	4	--->	L3M3	2	5	11226.96	0.01130666	0.5980881	3.163372	4.2	0	0	8.67250519
	16349	K1M3	4	4	--->	L3M3	2	6	11225.53	0.008408144	0.5980881	2.352128	4.2	0	0	8.67250519
	16350	K1M3	4	4	--->	L3M3	2	7	11224.3	0.000109631	0.5980881	0.03066532	4.2	0	0	8.67250519
	16351	K1M3	4	4	--->	L3M3	2	8	11221.66	0.000162482	0.5980881	0.04543757	4.2	0	0	8.67250519
	16352	K1M3	4	4	--->	L3M3	2	9	11221.17	0.009174698	0.5980881	2.56557	4.2	0	0	8.67250519
	16353	K1M3	4	4	--->	L3M3	2	17	11215.47	9.64884E-05	0.5980881	0.02696785	4.2	0	0	8.67250519
	16354	K1M3	4	4	--->	L3M3	4	1	11230.32	0.00117821	0.5980881	0.3297379	4.2	0	0	8.67250519
	16355	K1M3	4	4	--->	L3M3	4	2	11229.05	0.03362423	0.5980881	9.409126	4.2	0	0	8.67250519
	16356	K1M3	4	4	--->	L3M3	4	3	11228.09	0.001078255	0.5980881	0.3017041	4.2	0	0	8.67250519
	16357	K1M3	4	4	--->	L3M3	4	4	11227.93	0.01269236	0.5980881	3.551371	4.2	0	0	8.67250519
	16358	K1M3	4	4	--->	L3M3	4	5	11226.17	0.02683768	0.5980881	7.508105	4.2	0	0	8.67250519
	16359	K1M3	4	4	--->	L3M3	4	6	11225.84	0.004338217	0.5980881	1.213624	4.2	0	0	8.67250519
	16360	K1M3	4	4	--->	L3M3	4	7	11222.58	0.01846276	0.5980881	5.163487	4.2	0	0	8.67250519
	16361	K1M3	4	4	--->	L3M3	4	9	11221.01	0.06152399	0.5980881	17.20404	4.2	0	0	8.67250519
	16362	K1M3	4	4	--->	L3M3	4	10	11219.55	0.004233221	0.5980881	1.183588	4.2	0	0	8.67250519
	16363	K1M3	4	4	--->	L3M3	4	16	11217.1	0.01627712	0.5980881	4.550007	4.2	0	0	8.67250519
	16364	K1M3	4	4	--->	L3M3	4	18	11216.24	0.01487363	0.5980881	4.157366	4.2	0	0	8.67250519
	16365	K1M3	4	4	--->	L3M3	4	20	11214.15	6.16817E-06	0.5980881	0.001723757	4.2	0	0	8.67250519
	16366	K1M3	4	4	--->	L3M3	6	1	11229.71	0.07165433	0.5980881	20.05233	4.2	0	0	8.67250519
	16367	K1M3	4	4	--->	L3M3	6	2	11228.56	0.000819805	0.5980881	0.2293974	4.2	0	0	8.67250519
	16368	K1M3	4	4	--->	L3M3	6	3	11228.36	0.002189395	0.5980881	0.6126243	4.2	0	0	8.67250519
	16369	K1M3	4	4	--->	L3M3	6	4	11228.24	0.03233389	0.5980881	9.047396	4.2	0	0	8.67250519
	16370	K1M3	4	4	--->	L3M3	6	5	11226.82	0.02501652	0.5980881	6.999024	4.2	0	0	8.67250519
	16371	K1M3	4	4	--->	L3M3	6	6	11226.54	0.1131626	0.5980881	31.65939	4.2	0	0	8.67250519
	16372	K1M3	4	4	--->	L3M3	6	7	11224.1	0.000503366	0.5980881	0.1407956	4.2	0	0	8.67250519
	16373	K1M3	4	4	--->	L3M3	6	9	11221.5	0.0453652	0.5980881	12.68609	4.2	0	0	8.67250519
	16374	K1M3	4	4	--->	L3M3	6	10	11219.93	0.005742144	0.5980881	1.605528	4.2	0	0	8.67250519
	16375	K1M3	4	4	--->	M1M3	2	1	12439.32	5.03897E-08	0.5980881	1.56204E-05	4.2	0	0	0
	16376	K1M3	4	4	--->	M1M3	2	2	12437.79	3.94436E-07	0.5980881	0.000122257	4.2	0	0	0
	16377	K1M3	4	4	--->	M1M3	2	3	12436.93	4.16066E-07	0.5980881	0.000128952	4.2	0	0	0
	16378	K1M3	4	4	--->	M1M3	2	6	12433.91	7.47334E-11	0.5980881	2.31567E-08	4.2	0	0	0
	16379	K1M3	4	4	--->	M1M3	2	11	12417.34	1.20057E-07	0.5980881	3.7151E-05	4.2	0	0	0
	16380	K1M3	4	4	--->	M1M3	2	14	12412.77	6.79675E-09	0.5980881	2.10244E-06	4.2	0	0	0
	16381	K1M3	4	4	--->	M1M3	4	1	12438.96	4.30141E-09	0.5980881	1.33336E-06	4.2	0	0	0
	16382	K1M3	4	4	--->	M1M3	4	2	12438.51	1.28376E-07	0.5980881	3.97931E-05	4.2	0	0	0
	16383	K1M3	4	4	--->	M1M3	4	3	12437.96	1.00049E-06	0.5980881	0.000310111	4.2	0	0	0
	16384	K1M3	4	4	--->	M1M3	4	4	12436.95	1.00911E-08	0.5980881	3.12757E-06	4.2	0	0	0
	16385	K1M3	4	4	--->	M1M3	4	7	12434.26	4.19891E-07	0.5980881	0.00013011	4.2	0	0	0
	16386	K1M3	4	4	--->	M1M3	4	8	12433.07	1.67774E-06	0.5980881	0.000519826	4.2	0	0	0
	16387	K1M3	4	4	--->	M1M3	4	11	12417.53	5.81863E-07	0.5980881	0.000180057	4.2	0	0	0
	16388	K1M3	4	4	--->	M1M3	4	13	12415.72	7.91998E-08	0.5980881	2.45048E-05	4.2	0	0	0
	16389	K1M3	4	4	--->	M1M3	6	1	12439.52	8.93946E-08	0.5980881	2.77121E-05	4.2	0	0	0
	16390	K1M3	4	4	--->	M1M3	6	2	12439.25	1.01857E-07	0.5980881	3.15747E-05	4.2	0	0	0
	16391	K1M3	4	4	--->	M1M3	6	3	12437.16	1.01614E-08	0.5980881	3.14942E-06	4.2	0	0	0
	16392	K1M3	4	4	--->	M1M3	6	4	12435.75	3.60891E-07	0.5980881	0.000111841	4.2	0	0	0
	16393	K1M3	4	4	--->	M1M3	6	7	12415.78	1.43807E-08	0.5980881	4.44948E-06	4.2	0	0	0
	16394	K1M3	4	4	--->	M2M3	2	5	12497.43	5.87368E-05	0.5980881	0.01829299	4.2	0	0	10.76394072
	16395	K1M3	4	4	--->	M2M3	2	6	12496.53	0.003161338	0.5980881	0.9844965	4.2	0	0	10.76394072
	16396	K1M3	4	4	--->	M2M3	2	7	12496.42	0.00160236	0.5980881	0.4989989	4.2	0	0	10.76394072
	16397	K1M3	4	4	--->	M2M3	2	8	12495.55	0.002219651	0.5980881	0.6911844	4.2	0	0	10.76394072
	16398	K1M3	4	4	--->	M2M3	2	9	12493.4	0.00049973	0.5980881	0.1555859	4.2	0	0	10.76394072
	16399	K1M3	4	4	--->	M2M3	2	10	12492.63	0.000205879	0.5980881	0.06409419	4.2	0	0	10.76394072
	16400	K1M3	4	4	--->	M2M3	2	11	12492.16	9.17966E-05	0.5980881	0.02857711	4.2	0	0	10.76394072
	16401	K1M3	4	4	--->	M2M3	2	12	12490.26	0.000151851	0.5980881	0.04726549	4.2	0	0	10.76394072
	16402	K1M3	4	4	--->	M2M3	4	7	12497.73	0.000362001	0.5980881	0.1127443	4.2	0	0	10.76394072
	16403	K1M3	4	4	--->	M2M3	4	8	12497.17	0.002378439	0.5980881	0.7407263	4.2	0	0	10.76394072
	16404	K1M3	4	4	--->	M2M3	4	10	12495.86	0.004746475	0.5980881	1.478057	4.2	0	0	10.76394072
	16405	K1M3	4	4	--->	M2M3	4	11	12493.34	6.87045E-05	0.5980881	0.02139036	4.2	0	0	10.76394072
	16406	K1M3	4	4	--->	M2M3	4	12	12492.67	0.000739675	0.5980881	0.2302767	4.2	0	0	10.76394072
	16407	K1M3	4	4	--->	M2M3	4	13	12492.01	0.002482962	0.5980881	0.7729585	4.2	0	0	10.76394072
	16408	K1M3	4	4	--->	M2M3	4	14	12490.4	0.001340556	0.5980881	0.4172682	4.2	0	0	10.76394072
	16409	K1M3	4	4	--->	M2M3	4	15	12488.8	8.08807E-05	0.5980881	0.0251721	4.2	0	0	10.76394072
	16410	K1M3	4	4	--->	M2M3	6	4	12498	0.000316175	0.5980881	0.09847419	4.2	0	0	10.76394072
	16411	K1M3	4	4	--->	M2M3	6	5	12495.99	0.003196657	0.5980881	0.995453	4.2	0	0	10.76394072
	16412	K1M3	4	4	--->	M2M3	6	6	12493.63	0.0112431	0.5980881	3.50049	4.2	0	0	10.76394072
	16413	K1M3	4	4	--->	M2M3	6	7	12492.76	0.00010257	0.5980881	0.03193252	4.2	0	0	10.76394072
	16414	K1M3	4	4	--->	M2M3	6	8	12491.67	0.00261241	0.5980881	0.8132347	4.2	0	0	10.76394072
	16415	K1M3	4	4	--->	M3M3	2	1	12502.53	0.000146248	0.5980881	0.04556612	4.2	0	0	10.27791921
	16416	K1M3	4	4	--->	M3M3	2	2	12501.83	0.004764795	0.5980881	1.484471	4.2	0	0	10.27791921
	16417	K1M3	4	4	--->	M3M3	2	3	12500.15	0.0109066	0.5980881	3.397493	4.2	0	0	10.27791921
	16418	K1M3	4	4	--->	M3M3	2	4	12498.63	0.00112665	0.5980881	0.3509178	4.2	0	0	10.27791921
	16419	K1M3	4	4	--->	M3M3	4	1	12503.76	0.002515455	0.5980881	0.7838105	4.2	0	0	10.27791921
	16420	K1M3	4	4	--->	M3M3	4	2	12502.65	0.00133025	0.5980881	0.4144665	4.2	0	0	10.27791921
	16421	K1M3	4	4	--->	M3M3	4	3	12501.82	0.02366808	0.5980881	7.373781	4.2	0	0	10.27791921
	16422	K1M3	4	4	--->	M3M3	4	4	12499.71	0.001279214	0.5980881	0.3984712	4.2	0	0	10.27791921
	16423	K1M3	4	4	--->	M3M3	4	5	12498.85	0.004533634	0.5980881	1.412116	4.2	0	0	10.27791921
	16424	K1M3	4	4	--->	M3M3	4	6	12498.51	0.006812897	0.5980881	2.121994	4.2	0	0	10.27791921
	16425	K1M3	4	4	--->	M3M3	4	9	12496.34	3.81354E-06	0.5980881	0.001187587	4.2	0	0	10.27791921
	16426	K1M3	4	4	--->	M3M3	6	1	12503.08	0.00143894	0.5980881	0.4483463	4.2	0	0	10.27791921
