#	Atomic	number	Z=	22	Date:24-03-2020											
																
#	Number	Shelli	2Ji	Eigi	--->	Shellf	2Jf	Eigf	Energy(eV)	BranchingRatio	LevelRadYield	Intensity(eV)	Weight(%)	RadWidth(eV)	AugWidth(eV)	TotWidth(eV)
	6579	L3	5	2	--->	M2	3	5	4.2139170E+02	2.2016030E-06	3.9560500E-04	1.2233920E-08	3.3000000E+00	9.4713600E-05	2.6488120E-01	2.6497590E-01
	6580	L3	5	2	--->	M2	3	6	4.1964290E+02	4.4712920E-06	3.9560500E-04	2.4743060E-08	3.3000000E+00	9.5358290E-05	2.4494790E-01	2.4504320E-01
	6581	L3	5	2	--->	M2	5	3	4.2363160E+02	8.5446120E-05	3.9560500E-04	4.7733270E-07	3.3000000E+00	9.4650120E-05	2.5065200E-01	2.5074670E-01
	6582	L3	5	2	--->	M2	5	7	4.2019980E+02	1.4784680E-05	3.9560500E-04	8.1923490E-08	3.3000000E+00	9.5389580E-05	3.8119630E-01	3.8129170E-01
	6583	L3	5	2	--->	M2	7	2	4.2374910E+02	2.3222630E-06	3.9560500E-04	1.2976590E-08	3.3000000E+00	9.4645570E-05	2.5142740E-01	2.5152200E-01
	6584	L3	5	2	--->	M2	7	9	4.1139140E+02	2.2586250E-06	3.9560500E-04	1.2252920E-08	3.3000000E+00	1.6634600E-04	2.2493540E+00	2.2495210E+00
	6585	L3	5	2	--->	M2	9	3	4.2067210E+02	6.6990440E-05	3.9560500E-04	3.7161830E-07	3.3000000E+00	9.4751040E-05	2.5414510E-01	2.5423990E-01
	6586	L3	5	2	--->	M2	9	4	4.2042360E+02	1.4516880E-05	3.9560500E-04	8.0482410E-08	3.3000000E+00	9.4998370E-05	2.5164990E-01	2.5174490E-01
	6587	L3	5	2	--->	M3	1	1	4.2588930E+02	7.1078740E-05	3.9560500E-04	3.9918750E-07	3.3000000E+00	9.4307120E-05	2.5191000E-01	2.5200430E-01
	6588	L3	5	2	--->	M3	1	3	4.2160880E+02	1.0801780E-05	3.9560500E-04	6.0054460E-08	3.3000000E+00	9.4478470E-05	2.6124080E-01	2.6133530E-01
	6589	L3	5	2	--->	M3	1	5	4.1763170E+02	2.2239300E-07	3.9560500E-04	1.2247710E-09	3.3000000E+00	9.5301810E-05	2.4005270E-01	2.4014800E-01
	6590	L3	5	2	--->	M3	1	7	4.0816530E+02	3.5142560E-07	3.9560500E-04	1.8915160E-09	3.3000000E+00	2.1546040E-04	9.1757800E-01	9.1779350E-01
	6591	L3	5	2	--->	M3	3	1	4.2585570E+02	2.8889580E-05	3.9560500E-04	1.6223490E-07	3.3000000E+00	9.4333650E-05	2.5246240E-01	2.5255670E-01
	6592	L3	5	2	--->	M3	3	2	4.2365480E+02	5.2389730E-07	3.9560500E-04	2.9268390E-09	3.3000000E+00	9.4468860E-05	2.5354230E-01	2.5363680E-01
	6593	L3	5	2	--->	M3	3	3	4.2267400E+02	7.0148810E-05	3.9560500E-04	3.9099060E-07	3.3000000E+00	9.4778520E-05	2.4845140E-01	2.4854620E-01
	6594	L3	5	2	--->	M3	3	7	4.1809540E+02	1.2317870E-05	3.9560500E-04	6.7912810E-08	3.3000000E+00	9.5271790E-05	2.4714450E-01	2.4723980E-01
	6595	L3	5	2	--->	M3	3	8	4.1763360E+02	1.1089930E-06	3.9560500E-04	6.1075190E-09	3.3000000E+00	9.5695020E-05	2.4013710E-01	2.4023280E-01
	6596	L3	5	2	--->	M3	3	9	4.1571130E+02	2.0504330E-06	3.9560500E-04	1.1240300E-08	3.3000000E+00	9.5297430E-05	2.4630200E-01	2.4639730E-01
	6597	L3	5	2	--->	M3	3	10	4.0773150E+02	2.2608730E-07	3.9560500E-04	1.2156010E-09	3.3000000E+00	2.1662880E-04	8.9834830E-01	8.9856490E-01
	6598	L3	5	2	--->	M3	5	1	4.2580080E+02	3.3917600E-06	3.9560500E-04	1.9044610E-08	3.3000000E+00	9.4356710E-05	2.5364310E-01	2.5373750E-01
	6599	L3	5	2	--->	M3	5	2	4.2381440E+02	3.7351350E-07	3.9560500E-04	2.0874810E-09	3.3000000E+00	9.4539640E-05	2.5408040E-01	2.5417490E-01
	6600	L3	5	2	--->	M3	5	4	4.2265680E+02	4.2268660E-06	3.9560500E-04	2.3558460E-08	3.3000000E+00	9.4785140E-05	2.5031830E-01	2.5041310E-01
	6601	L3	5	2	--->	M3	5	5	4.2242230E+02	4.0421000E-06	3.9560500E-04	2.2516160E-08	3.3000000E+00	9.4653220E-05	2.5152670E-01	2.5162140E-01
	6602	L3	5	2	--->	M3	5	6	4.2231850E+02	6.3088450E-06	3.9560500E-04	3.5134230E-08	3.3000000E+00	9.5066110E-05	3.4008380E-01	3.4017890E-01
	6603	L3	5	2	--->	M3	5	8	4.1974310E+02	1.6140150E-06	3.9560500E-04	8.9337020E-09	3.3000000E+00	9.5424200E-05	2.4493070E-01	2.4502610E-01
	6604	L3	5	2	--->	M3	5	9	4.1793170E+02	3.5151000E-07	3.9560500E-04	1.9372400E-09	3.3000000E+00	9.5249810E-05	2.4711950E-01	2.4721470E-01
	6605	L3	5	2	--->	M3	5	10	4.1173490E+02	7.3465970E-05	3.9560500E-04	3.9888200E-07	3.3000000E+00	1.6463330E-04	2.1428280E+00	2.1429930E+00
	6606	L3	5	2	--->	M3	5	11	4.0647250E+02	5.2652140E-07	3.9560500E-04	2.8221990E-09	3.3000000E+00	2.5668140E-04	1.0725980E+00	1.0728540E+00
	6607	L3	5	2	--->	M3	7	1	4.2572240E+02	1.8800850E-07	3.9560500E-04	1.0554670E-09	3.3000000E+00	9.4293400E-05	2.5405400E-01	2.5414830E-01
	6608	L3	5	2	--->	M3	7	3	4.2262230E+02	5.0848450E-06	3.9560500E-04	2.8338090E-08	3.3000000E+00	9.4821220E-05	2.4817340E-01	2.4826820E-01
	6609	L3	5	2	--->	M3	7	4	4.2212800E+02	2.0511920E-06	3.9560500E-04	1.1418030E-08	3.3000000E+00	9.5036150E-05	3.4309310E-01	3.4318810E-01
	6610	L3	5	2	--->	M3	7	5	4.2072100E+02	5.9831360E-05	3.9560500E-04	3.3194310E-07	3.3000000E+00	9.5680510E-05	3.5959860E-01	3.5969430E-01
	6611	L3	5	2	--->	M3	7	6	4.2061180E+02	6.5490790E-05	3.9560500E-04	3.6324710E-07	3.3000000E+00	9.5122250E-05	2.6581300E-01	2.6590810E-01
	6612	L3	5	2	--->	M3	7	7	4.1984760E+02	3.1769440E-06	3.9560500E-04	1.7589020E-08	3.3000000E+00	9.5158410E-05	2.4469240E-01	2.4478760E-01
	6613	L3	5	2	--->	M3	7	8	4.1741200E+02	3.9493340E-06	3.9560500E-04	2.1738490E-08	3.3000000E+00	9.5426890E-05	2.4466200E-01	2.4475740E-01
	6614	L3	5	2	--->	M3	9	1	4.2387830E+02	3.3128300E-05	3.9560500E-04	1.8517440E-07	3.3000000E+00	9.4645520E-05	2.5119880E-01	2.5129340E-01
	6615	L3	5	2	--->	M3	9	2	4.2267460E+02	1.5753550E-06	3.9560500E-04	8.7806180E-09	3.3000000E+00	9.4833070E-05	2.4686360E-01	2.4695850E-01
	6616	L3	5	2	--->	M3	9	5	4.1746400E+02	4.3864050E-06	3.9560500E-04	2.4147280E-08	3.3000000E+00	9.5369620E-05	2.4329280E-01	2.4338810E-01
	6617	L3	5	2	--->	M3	11	1	4.2401040E+02	2.9526390E-12	3.9560500E-04	1.6509250E-14	3.3000000E+00	9.4649520E-05	2.4962060E-01	2.4971530E-01
	6618	L3	5	2	--->	M3	11	2	4.2109640E+02	9.4056050E-12	3.9560500E-04	5.2228640E-14	3.3000000E+00	9.4728660E-05	2.5502360E-01	2.5511840E-01
	6619	L3	5	2	--->	M4	3	1	4.5687890E+02	3.8528310E-02	3.9560500E-04	2.3212480E-04	3.3000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
	6620	L3	5	2	--->	M4	5	1	4.5683830E+02	1.6636030E-01	3.9560500E-04	1.0021960E-03	3.3000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
	6621	L3	5	2	--->	N1	1	1	4.5904050E+02	3.7934760E-11	3.9560500E-04	2.2963010E-13	3.3000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
	6622	L3	5	2	--->	N1	1	2	4.5824370E+02	7.7336190E-11	3.9560500E-04	4.6732580E-13	3.3000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
	6623	L3	5	2	--->	N1	1	3	4.5543860E+02	2.0586100E-16	3.9560500E-04	1.2363590E-18	3.3000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
	6624	L3	5	2	--->	N1	3	1	4.6063740E+02	5.3953200E-02	3.9560500E-04	3.2773050E-04	3.3000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
	6625	L3	5	2	--->	N1	3	2	4.5903730E+02	3.6001210E-03	3.9560500E-04	2.1792430E-05	3.3000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
	6626	L3	5	2	--->	N1	3	3	4.5902070E+02	7.0383350E-04	3.9560500E-04	4.2603240E-06	3.3000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
	6627	L3	5	2	--->	N1	3	4	4.5823210E+02	9.5122000E-06	3.9560500E-04	5.7478710E-08	3.3000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
	6628	L3	5	2	--->	N1	5	1	4.6062690E+02	3.7896960E-03	3.9560500E-04	2.3019410E-05	3.3000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
	6629	L3	5	2	--->	N1	5	2	4.5988950E+02	4.3679650E-02	3.9560500E-04	2.6489470E-04	3.3000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
	6630	L3	5	2	--->	N1	5	3	4.5904330E+02	2.7133410E-03	3.9560500E-04	1.6424740E-05	3.3000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
	6631	L3	5	2	--->	N1	5	4	4.5900550E+02	1.5210570E-03	3.9560500E-04	9.2066970E-06	3.3000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
	6632	L3	5	2	--->	N1	7	1	4.6061240E+02	9.5153210E-03	3.9560500E-04	5.7796240E-05	3.3000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
	6633	L3	5	2	--->	N1	7	2	4.5985890E+02	6.0420510E-04	3.9560500E-04	3.6639490E-06	3.3000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
	6634	L3	5	2	--->	N1	7	3	4.5829950E+02	1.6485390E-02	3.9560500E-04	9.9629790E-05	3.3000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
	6635	L3	5	2	--->	N1	9	1	4.6059410E+02	6.5147960E-10	3.9560500E-04	3.9569420E-12	3.3000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
	6636	L3	5	2	--->	N1	9	2	4.5829950E+02	2.2099370E-09	3.9560500E-04	1.3355790E-11	3.3000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
	6637	L3	5	3	--->	L3	1	1	1.9216900E+00	7.7032480E-15	5.0303500E-04	2.4821850E-19	3.3000000E+00	1.9779600E-04	4.7329410E-01	4.7349190E-01
	6638	L3	5	3	--->	L3	3	1	1.8270300E+00	1.5553680E-12	5.0303500E-04	4.7649210E-17	3.3000000E+00	1.9943540E-04	4.7391790E-01	4.7411730E-01
	6639	L3	5	3	--->	L3	3	2	2.5940000E-02	1.0463330E-16	5.0303500E-04	4.5511070E-23	3.3000000E+00	3.1393180E-04	4.7246810E-01	4.7278210E-01
	6640	L3	5	3	--->	L3	5	1	1.6787900E+00	1.3156290E-11	5.0303500E-04	3.7034530E-16	3.3000000E+00	2.0012920E-04	4.7534960E-01	4.7554980E-01
	6641	L3	5	3	--->	L3	5	2	5.7534000E-01	2.1600880E-12	5.0303500E-04	2.0838820E-17	3.3000000E+00	2.1252720E-04	4.7237870E-01	4.7259130E-01
	6642	L3	5	3	--->	L3	7	1	1.3931700E+00	5.4643790E-12	5.0303500E-04	1.2765030E-16	3.3000000E+00	2.0538000E-04	4.7580970E-01	4.7601500E-01
	6643	L3	5	3	--->	L3	7	2	7.9696000E-01	1.1468970E-12	5.0303500E-04	1.5326320E-17	3.3000000E+00	2.1351840E-04	4.7472430E-01	4.7493790E-01
	6644	L3	5	3	--->	L3	7	3	2.8672000E-01	9.3990390E-17	5.0303500E-04	4.5187510E-22	3.3000000E+00	2.2433620E-04	4.7241580E-01	4.7264010E-01
	6645	L3	5	3	--->	L3	9	1	1.1284800E+00	2.8258970E-15	5.0303500E-04	5.3472090E-20	3.3000000E+00	1.9540190E-04	4.7701380E-01	4.7720920E-01
	6646	L3	5	3	--->	L3	9	2	5.0977000E-01	1.3659020E-16	5.0303500E-04	1.1675380E-21	3.3000000E+00	1.9559500E-04	4.7304410E-01	4.7323970E-01
	6647	L3	5	3	--->	M1	1	1	3.9198850E+02	1.7090140E-09	5.0303500E-04	1.1233000E-11	3.3000000E+00	1.4037280E-04	2.3756060E+00	2.3757470E+00
	6648	L3	5	3	--->	M1	1	2	3.8625370E+02	3.0081980E-09	5.0303500E-04	1.9483010E-11	3.3000000E+00	1.3947830E-04	1.7337840E+00	1.7339240E+00
	6649	L3	5	3	--->	M1	1	3	3.8609080E+02	5.0919530E-11	5.0303500E-04	3.2964830E-13	3.3000000E+00	1.3956760E-04	2.4501940E+00	2.4503340E+00
	6650	L3	5	3	--->	M1	3	1	3.9389370E+02	1.9226150E-03	5.0303500E-04	1.2698380E-05	3.3000000E+00	1.3997190E-04	2.0317900E+00	2.0319300E+00
	6651	L3	5	3	--->	M1	3	2	3.9197960E+02	1.4072030E-01	5.0303500E-04	9.2490510E-04	3.3000000E+00	1.4033660E-04	2.5452730E+00	2.5454140E+00
	6652	L3	5	3	--->	M1	3	3	3.9034830E+02	3.6087350E-02	5.0303500E-04	2.3620240E-04	3.3000000E+00	1.3998000E-04	2.1337620E+00	2.1339020E+00
	6653	L3	5	3	--->	M1	3	4	3.8622960E+02	1.2087930E-02	5.0303500E-04	7.8284250E-05	3.3000000E+00	1.3920750E-04	1.6683850E+00	1.6685240E+00
	6654	L3	5	3	--->	M1	5	1	3.9387900E+02	3.1857440E-02	5.0303500E-04	2.1040240E-04	3.3000000E+00	1.4008180E-04	2.3392090E+00	2.3393490E+00
	6655	L3	5	3	--->	M1	5	2	3.9196830E+02	1.2865560E-01	5.0303500E-04	8.4558360E-04	3.3000000E+00	1.4036520E-04	2.4339750E+00	2.4341150E+00
	6656	L3	5	3	--->	M1	5	3	3.9034570E+02	6.0721680E-02	5.0303500E-04	3.9743870E-04	3.3000000E+00	1.4059950E-04	2.2028550E+00	2.2029950E+00
	6657	L3	5	3	--->	M1	5	4	3.8805690E+02	3.2291890E-02	5.0303500E-04	2.1011920E-04	3.3000000E+00	1.3878420E-04	1.5118890E+00	1.5120280E+00
	6658	L3	5	3	--->	M1	7	1	3.9385870E+02	2.1821960E-05	5.0303500E-04	1.4411560E-07	3.3000000E+00	1.4004620E-04	2.3133340E+00	2.3134740E+00
	6659	L3	5	3	--->	M1	7	2	3.8951190E+02	1.9624970E-02	5.0303500E-04	1.2817600E-04	3.3000000E+00	1.3992540E-04	2.0845510E+00	2.0846910E+00
	6660	L3	5	3	--->	M1	7	3	3.8801390E+02	5.4191470E-02	5.0303500E-04	3.5257800E-04	3.3000000E+00	1.3992510E-04	1.5290010E+00	1.5291410E+00
	6661	L3	5	3	--->	M1	9	1	3.9383300E+02	4.3547150E-09	5.0303500E-04	2.8757350E-11	3.3000000E+00	1.4002180E-04	2.0622880E+00	2.0624280E+00
	6662	L3	5	3	--->	M1	9	2	3.8950530E+02	2.0336680E-09	5.0303500E-04	1.3282210E-11	3.3000000E+00	1.3982690E-04	2.0348050E+00	2.0349450E+00
	6663	L3	5	3	--->	M2	1	2	4.2412850E+02	2.9489470E-05	5.0303500E-04	2.0972070E-07	3.3000000E+00	1.2162050E-04	2.5560120E-01	2.5572280E-01
	6664	L3	5	3	--->	M2	1	4	4.2014390E+02	9.6716820E-06	5.0303500E-04	6.8136080E-08	3.3000000E+00	1.2210680E-04	2.4805320E-01	2.4817530E-01
	6665	L3	5	3	--->	M2	1	6	4.1582870E+02	2.7465720E-06	5.0303500E-04	1.9150600E-08	3.3000000E+00	1.2204490E-04	2.4951810E-01	2.4964020E-01
	6666	L3	5	3	--->	M2	3	4	4.2287590E+02	2.4249310E-05	5.0303500E-04	1.7194490E-07	3.3000000E+00	1.2129920E-04	2.5576380E-01	2.5588510E-01
	6667	L3	5	3	--->	M2	3	5	4.2196700E+02	6.4550460E-09	5.0303500E-04	4.5672500E-11	3.3000000E+00	1.2162500E-04	2.6825090E-01	2.6837250E-01
	6668	L3	5	3	--->	M2	3	6	4.2021830E+02	4.7554890E-05	5.0303500E-04	3.3507890E-07	3.3000000E+00	1.2226970E-04	2.4831760E-01	2.4843980E-01
	6669	L3	5	3	--->	M2	5	3	4.2420690E+02	1.6824360E-07	5.0303500E-04	1.1967220E-09	3.3000000E+00	1.2156150E-04	2.5402170E-01	2.5414330E-01
	6670	L3	5	3	--->	M2	5	7	4.2077520E+02	2.1712000E-05	5.0303500E-04	1.5318870E-07	3.3000000E+00	1.2230100E-04	3.8456600E-01	3.8468830E-01
	6671	L3	5	3	--->	M2	7	2	4.2432450E+02	9.2796780E-06	5.0303500E-04	6.6024930E-08	3.3000000E+00	1.2155700E-04	2.5479710E-01	2.5491860E-01
	6672	L3	5	3	--->	M2	7	9	4.1196670E+02	1.0908780E-05	5.0303500E-04	7.5355560E-08	3.3000000E+00	1.9325740E-04	2.2527240E+00	2.2529170E+00
	6673	L3	5	3	--->	M2	9	3	4.2124750E+02	2.3731780E-05	5.0303500E-04	1.6762730E-07	3.3000000E+00	1.2166250E-04	2.5751480E-01	2.5763650E-01
	6674	L3	5	3	--->	M2	9	4	4.2099900E+02	2.4294000E-05	5.0303500E-04	1.7149720E-07	3.3000000E+00	1.2190980E-04	2.5501960E-01	2.5514150E-01
	6675	L3	5	3	--->	M3	1	1	4.2646460E+02	7.8094680E-06	5.0303500E-04	5.5844630E-08	3.3000000E+00	1.2121850E-04	2.5527970E-01	2.5540100E-01
	6676	L3	5	3	--->	M3	1	3	4.2218410E+02	4.3190160E-08	5.0303500E-04	3.0574810E-10	3.3000000E+00	1.2138990E-04	2.6461050E-01	2.6473190E-01
	6677	L3	5	3	--->	M3	1	5	4.1820710E+02	3.0818270E-06	5.0303500E-04	2.1611090E-08	3.3000000E+00	1.2221320E-04	2.4342240E-01	2.4354460E-01
	6678	L3	5	3	--->	M3	1	7	4.0874060E+02	8.9854270E-06	5.0303500E-04	6.1583380E-08	3.3000000E+00	2.4237180E-04	9.2094770E-01	9.2119010E-01
	6679	L3	5	3	--->	M3	3	1	4.2643100E+02	6.2222620E-06	5.0303500E-04	4.4491200E-08	3.3000000E+00	1.2124510E-04	2.5583210E-01	2.5595330E-01
	6680	L3	5	3	--->	M3	3	2	4.2423010E+02	1.0361730E-05	5.0303500E-04	7.3707360E-08	3.3000000E+00	1.2138030E-04	2.5691200E-01	2.5703340E-01
	6681	L3	5	3	--->	M3	3	3	4.2324930E+02	5.8977170E-06	5.0303500E-04	4.1855950E-08	3.3000000E+00	1.2168990E-04	2.5182110E-01	2.5194280E-01
	6682	L3	5	3	--->	M3	3	7	4.1867070E+02	3.5917130E-06	5.0303500E-04	2.5214550E-08	3.3000000E+00	1.2218320E-04	2.5051420E-01	2.5063640E-01
	6683	L3	5	3	--->	M3	3	8	4.1820900E+02	5.5530500E-07	5.0303500E-04	3.8940540E-09	3.3000000E+00	1.2260640E-04	2.4350680E-01	2.4362940E-01
	6684	L3	5	3	--->	M3	3	9	4.1628660E+02	8.0111330E-06	5.0303500E-04	5.5919520E-08	3.3000000E+00	1.2220890E-04	2.4967170E-01	2.4979390E-01
	6685	L3	5	3	--->	M3	3	10	4.0830680E+02	3.5711230E-06	5.0303500E-04	2.4449420E-08	3.3000000E+00	2.4354020E-04	9.0171800E-01	9.0196150E-01
	6686	L3	5	3	--->	M3	5	1	4.2637610E+02	7.7698830E-05	5.0303500E-04	5.5550040E-07	3.3000000E+00	1.2126810E-04	2.5701280E-01	2.5713410E-01
	6687	L3	5	3	--->	M3	5	2	4.2438980E+02	9.0603090E-06	5.0303500E-04	6.4474050E-08	3.3000000E+00	1.2145110E-04	2.5745010E-01	2.5757150E-01
	6688	L3	5	3	--->	M3	5	4	4.2323210E+02	1.7086780E-05	5.0303500E-04	1.2125950E-07	3.3000000E+00	1.2169660E-04	2.5368800E-01	2.5380970E-01
	6689	L3	5	3	--->	M3	5	5	4.2299770E+02	1.2998280E-06	5.0303500E-04	9.2193610E-09	3.3000000E+00	1.2156460E-04	2.5489640E-01	2.5501800E-01
	6690	L3	5	3	--->	M3	5	6	4.2289390E+02	1.4506860E-06	5.0303500E-04	1.0286840E-08	3.3000000E+00	1.2197750E-04	3.4345350E-01	3.4357550E-01
	6691	L3	5	3	--->	M3	5	8	4.2031840E+02	6.0045430E-05	5.0303500E-04	4.2319000E-07	3.3000000E+00	1.2233560E-04	2.4830040E-01	2.4842270E-01
	6692	L3	5	3	--->	M3	5	9	4.1850700E+02	4.9040820E-07	5.0303500E-04	3.4414180E-09	3.3000000E+00	1.2216120E-04	2.5048920E-01	2.5061140E-01
	6693	L3	5	3	--->	M3	5	10	4.1231020E+02	8.8193340E-06	5.0303500E-04	6.0972900E-08	3.3000000E+00	1.9154470E-04	2.1461980E+00	2.1463900E+00
	6694	L3	5	3	--->	M3	5	11	4.0704780E+02	1.6868020E-05	5.0303500E-04	1.1512950E-07	3.3000000E+00	2.8359280E-04	1.0759670E+00	1.0762510E+00
	6695	L3	5	3	--->	M3	7	1	4.2629770E+02	5.7265660E-05	5.0303500E-04	4.0934010E-07	3.3000000E+00	1.2120480E-04	2.5742380E-01	2.5754500E-01
	6696	L3	5	3	--->	M3	7	3	4.2319760E+02	4.9982120E-07	5.0303500E-04	3.5467860E-09	3.3000000E+00	1.2173260E-04	2.5154310E-01	2.5166480E-01
	6697	L3	5	3	--->	M3	7	4	4.2270340E+02	6.2007100E-07	5.0303500E-04	4.3949520E-09	3.3000000E+00	1.2194760E-04	3.4646280E-01	3.4658480E-01
	6698	L3	5	3	--->	M3	7	5	4.2129640E+02	2.6002440E-05	5.0303500E-04	1.8368720E-07	3.3000000E+00	1.2259190E-04	3.6296830E-01	3.6309090E-01
	6699	L3	5	3	--->	M3	7	6	4.2118710E+02	4.2671980E-05	5.0303500E-04	3.0136640E-07	3.3000000E+00	1.2203370E-04	2.6918270E-01	2.6930470E-01
	6700	L3	5	3	--->	M3	7	7	4.2042300E+02	7.1211240E-05	5.0303500E-04	5.0200950E-07	3.3000000E+00	1.2206980E-04	2.4806210E-01	2.4818420E-01
	6701	L3	5	3	--->	M3	7	8	4.1798730E+02	6.7976230E-06	5.0303500E-04	4.7642790E-08	3.3000000E+00	1.2233830E-04	2.4803170E-01	2.4815410E-01
	6702	L3	5	3	--->	M3	9	1	4.2445360E+02	7.4937200E-07	5.0303500E-04	5.3334070E-09	3.3000000E+00	1.2155690E-04	2.5456850E-01	2.5469000E-01
	6703	L3	5	3	--->	M3	9	2	4.2325000E+02	1.4699840E-05	5.0303500E-04	1.0432460E-07	3.3000000E+00	1.2174450E-04	2.5023330E-01	2.5035510E-01
	6704	L3	5	3	--->	M3	9	5	4.1803940E+02	1.0661370E-05	5.0303500E-04	7.4732110E-08	3.3000000E+00	1.2228100E-04	2.4666250E-01	2.4678480E-01
	6705	L3	5	3	--->	M3	11	1	4.2458570E+02	7.4067430E-12	5.0303500E-04	5.2731440E-14	3.3000000E+00	1.2156090E-04	2.5299030E-01	2.5311190E-01
	6706	L3	5	3	--->	M3	11	2	4.2167170E+02	7.4566640E-12	5.0303500E-04	5.2722510E-14	3.3000000E+00	1.2164010E-04	2.5839330E-01	2.5851500E-01
	6707	L3	5	3	--->	M4	3	1	4.5745420E+02	1.6877200E-01	5.0303500E-04	1.2945680E-03	3.3000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
	6708	L3	5	3	--->	M4	5	1	4.5741370E+02	2.0675960E-01	5.0303500E-04	1.5858120E-03	3.3000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
	6709	L3	5	3	--->	N1	1	1	4.5961590E+02	4.5871020E-10	5.0303500E-04	3.5351710E-12	3.3000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
	6710	L3	5	3	--->	N1	1	2	4.5881910E+02	9.3455980E-10	5.0303500E-04	7.1899450E-12	3.3000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
	6711	L3	5	3	--->	N1	1	3	4.5601390E+02	2.4918680E-15	5.0303500E-04	1.9053740E-17	3.3000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
	6712	L3	5	3	--->	N1	3	1	4.6121270E+02	4.2065890E-04	5.0303500E-04	3.2531820E-06	3.3000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
	6713	L3	5	3	--->	N1	3	2	4.5961260E+02	3.3913400E-02	5.0303500E-04	2.6136070E-04	3.3000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
	6714	L3	5	3	--->	N1	3	3	4.5959600E+02	1.0058350E-03	5.0303500E-04	7.7514000E-06	3.3000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
	6715	L3	5	3	--->	N1	3	4	4.5880750E+02	2.2541580E-03	5.0303500E-04	1.7341710E-05	3.3000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
	6716	L3	5	3	--->	N1	5	1	4.6120220E+02	6.5317970E-03	5.0303500E-04	5.0512760E-05	3.3000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
	6717	L3	5	3	--->	N1	5	2	4.6046490E+02	6.1852060E-03	5.0303500E-04	4.7755970E-05	3.3000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
	6718	L3	5	3	--->	N1	5	3	4.5961860E+02	3.8688100E-02	5.0303500E-04	2.9816190E-04	3.3000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
	6719	L3	5	3	--->	N1	5	4	4.5958080E+02	8.7057460E-04	5.0303500E-04	6.7088010E-06	3.3000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
	6720	L3	5	3	--->	N1	7	1	4.6118770E+02	4.1538740E-06	5.0303500E-04	3.2122410E-08	3.3000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
	6721	L3	5	3	--->	N1	7	2	4.6043430E+02	1.1468310E-02	5.0303500E-04	8.8540890E-05	3.3000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
	6722	L3	5	3	--->	N1	7	3	4.5887480E+02	4.2572140E-03	5.0303500E-04	3.2756440E-05	3.3000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
	6723	L3	5	3	--->	N1	9	1	4.6116940E+02	1.2101950E-09	5.0303500E-04	9.3582080E-12	3.3000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
	6724	L3	5	3	--->	N1	9	2	4.5887490E+02	5.7195830E-10	5.0303500E-04	4.4008410E-12	3.3000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
	6725	L3	5	4	--->	L3	1	1	2.0378800E+00	1.1513340E-15	4.5423070E-04	3.5525100E-20	3.3000000E+00	1.8630660E-04	4.7358230E-01	4.7376860E-01
	6726	L3	5	4	--->	L3	3	1	1.9432300E+00	2.6246290E-12	4.5423070E-04	7.7223140E-17	3.3000000E+00	1.8794600E-04	4.7420610E-01	4.7439400E-01
	6727	L3	5	4	--->	L3	3	2	1.4213000E-01	4.6256810E-14	4.5423070E-04	9.9544360E-20	3.3000000E+00	3.0244230E-04	4.7275630E-01	4.7305880E-01
