Transition register 	 Shell IS 	 IS Configuration 	 IS 2JJ 	 IS eigenvalue 	 IS higher configuration 	 IS percentage 	 Shell FS 	FS Configuration 	 FS 2JJ 	 FS eigenvalue 	 FS higher configuration 	 FS percentage 	 transition energy [eV] 	 intensity 	 intensity [eV] 	 width [eV] 
4679 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 6 	 2 	  	  	 3p_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)9 (4s)2         	 0 	 1 	   	  	 858.703 	 3.98663e-15 	 3.42333e-12 	 3.55327
4680 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 6 	 2 	  	  	 3p_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)9 (4s)2         	 4 	 2 	   	  	 861.618 	 8.04788e-09 	 6.9342e-06 	 2.47946
4681 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 6 	 2 	  	  	 3p_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)9 (4s)2         	 6 	 1 	   	  	 863.309 	 1.24624e-09 	 1.07589e-06 	 2.19909
4682 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 6 	 2 	  	  	 3p_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)9 (4s)2         	 4 	 1 	   	  	 863.385 	 7.65072e-09 	 6.60552e-06 	 2.52587
4683 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 6 	 2 	  	  	 3p_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)9 (4s)2         	 8 	 1 	   	  	 864.441 	 1.84499e-08 	 1.59489e-05 	 2.12604
4684 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 6 	 2 	  	  	 3d_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)8 (4s)2         	 0 	 2 	   	  	 928.182 	 1.49061e-11 	 1.38356e-08 	 1.07079
4685 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 6 	 2 	  	  	 3d_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)8 (4s)2         	 8 	 2 	   	  	 933.357 	 0.000620973 	 0.579589 	 1.07079
4686 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 6 	 2 	  	  	 3d_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)8 (4s)2         	 0 	 1 	   	  	 934.045 	 1.29225e-12 	 1.20702e-09 	 1.07079
4687 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 6 	 2 	  	  	 3d_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)8 (4s)2         	 2 	 1 	   	  	 934.087 	 2.13624e-12 	 1.99543e-09 	 1.07079
4688 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 6 	 2 	  	  	 3d_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)8 (4s)2         	 4 	 3 	   	  	 934.152 	 1.31915e-05 	 0.0123229 	 1.07079
4689 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 6 	 2 	  	  	 3d_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)8 (4s)2         	 4 	 2 	   	  	 934.658 	 4.40289e-05 	 0.041152 	 1.07079
4690 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 6 	 2 	  	  	 3d_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)8 (4s)2         	 4 	 1 	   	  	 936.675 	 6.64997e-06 	 0.00622886 	 1.07079
4691 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 6 	 2 	  	  	 3d_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)8 (4s)2         	 6 	 1 	   	  	 936.821 	 0.000129062 	 0.120908 	 1.07079
4692 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 6 	 2 	  	  	 3d_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)8 (4s)2         	 8 	 1 	   	  	 937.04 	 0.000137123 	 0.12849 	 1.07079
4693 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 6 	 2 	  	  	 3d_4s 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1         	 4 	 2 	   	  	 941.247 	 9.46367e-07 	 0.000890765 	 1.07079
4694 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 6 	 2 	  	  	 3d_4s 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1         	 2 	 1 	   	  	 941.604 	 3.01764e-13 	 2.84142e-10 	 1.07079
4695 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 6 	 2 	  	  	 3d_4s 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1         	 4 	 1 	   	  	 941.733 	 2.71311e-08 	 2.55503e-05 	 1.07079
4696 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 6 	 2 	  	  	 3d_4s 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1         	 6 	 1 	   	  	 941.852 	 6.98117e-07 	 0.000657523 	 1.07079
4697 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 0 	 1 	  	  	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 2 	 1 	   	  	 0.369163 	 1.35802e-17 	 5.01331e-18 	 1.62012
4698 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 0 	 1 	  	  	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 4 	 2 	   	  	 0.937403 	 8.76268e-21 	 8.21416e-21 	 1.67052
4699 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 0 	 1 	  	  	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 6 	 1 	   	  	 1.89383 	 5.98461e-34 	 1.13338e-33 	 1.52172
4700 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 0 	 1 	  	  	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 4 	 1 	   	  	 2.87915 	 4.95418e-20 	 1.42638e-19 	 1.33292
4701 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 0 	 1 	  	  	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 8 	 1 	   	  	 3.00403 	 1.84341e-33 	 5.53766e-33 	 1.10628
4702 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 0 	 1 	  	  	 2p_4s 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1        	 2 	 1 	   	  	 9.45511 	 1.03646e-22 	 9.79984e-22 	 1.47175
4703 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 0 	 1 	  	  	 2p_4s 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1        	 4 	 1 	   	  	 9.53791 	 1.62813e-15 	 1.5529e-14 	 1.48275
4704 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 0 	 1 	  	  	 3s_3s 	 (1s)2 (2s)2 (2p)6 (3p)6 (3d)10 (4s)2              	 0 	 1 	   	  	 0 	 0 	 0 	 4.55604
4705 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 0 	 1 	  	  	 3s_3p 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)5 (3d)10 (4s)2        	 2 	 2 	   	  	 721.969 	 6.94335e-19 	 5.01288e-16 	 17.8068
4706 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 0 	 1 	  	  	 3s_3p 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)5 (3d)10 (4s)2        	 0 	 1 	   	  	 0 	 0 	 0 	 10.6394
4707 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 0 	 1 	  	  	 3s_3p 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)5 (3d)10 (4s)2        	 2 	 1 	   	  	 736.334 	 1.04577e-18 	 7.70036e-16 	 10.3979
4708 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 0 	 1 	  	  	 3s_3p 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)5 (3d)10 (4s)2        	 4 	 1 	   	  	 737.953 	 1.80172e-11 	 1.32958e-08 	 9.90947
4709 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 0 	 1 	  	  	 3p_3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)4 (3d)10 (4s)2        	 0 	 2 	   	  	 0 	 0 	 0 	 6.3708
4710 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 0 	 1 	  	  	 3p_3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)4 (3d)10 (4s)2        	 4 	 2 	   	  	 777.144 	 2.56678e-16 	 1.99476e-13 	 5.39782
4711 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 0 	 1 	  	  	 3p_3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)4 (3d)10 (4s)2        	 0 	 1 	   	  	 0 	 0 	 0 	 5.83335
4712 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 0 	 1 	  	  	 3p_3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)4 (3d)10 (4s)2        	 2 	 1 	   	  	 780.592 	 2.29546e-08 	 1.79182e-05 	 5.85232
4713 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 0 	 1 	  	  	 3p_3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)4 (3d)10 (4s)2        	 4 	 1 	   	  	 782.635 	 5.37437e-17 	 4.20617e-14 	 5.64853
4714 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 0 	 1 	  	  	 3s_3d 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)6 (3d)9 (4s)2         	 4 	 2 	   	  	 804.809 	 1.65927e-12 	 1.3354e-09 	 3.93707
4715 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 0 	 1 	  	  	 3s_3d 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)6 (3d)9 (4s)2         	 2 	 1 	   	  	 810.207 	 8.65435e-06 	 0.00701181 	 4.01854
4716 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 0 	 1 	  	  	 3s_3d 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)6 (3d)9 (4s)2         	 4 	 1 	   	  	 810.322 	 2.36188e-12 	 1.91388e-09 	 4.03745
4717 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 0 	 1 	  	  	 3s_3d 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)6 (3d)9 (4s)2         	 6 	 1 	   	  	 0 	 0 	 0 	 4.04956
4718 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 0 	 1 	  	  	 3p_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)9 (4s)2         	 6 	 3 	   	  	 847.719 	 3.99422e-15 	 3.38598e-12 	 6.76781
4719 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 0 	 1 	  	  	 3p_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)9 (4s)2         	 2 	 3 	   	  	 848.806 	 2.97527e-12 	 2.52543e-09 	 4.68109
4720 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 0 	 1 	  	  	 3p_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)9 (4s)2         	 4 	 4 	   	  	 855.4 	 8.2308e-10 	 7.04063e-07 	 4.37339
4721 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 0 	 1 	  	  	 3p_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)9 (4s)2         	 2 	 2 	   	  	 855.776 	 1.73724e-12 	 1.48669e-09 	 4.68772
4722 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 0 	 1 	  	  	 3p_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)9 (4s)2         	 6 	 2 	   	  	 856.71 	 1.41731e-16 	 1.21422e-13 	 4.7439
4723 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 0 	 1 	  	  	 3p_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)9 (4s)2         	 4 	 3 	   	  	 857.368 	 1.10097e-09 	 9.43936e-07 	 3.71246
4724 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 0 	 1 	  	  	 3p_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)9 (4s)2         	 2 	 1 	   	  	 857.801 	 9.03315e-12 	 7.74865e-09 	 3.37871
4725 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 0 	 1 	  	  	 3p_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)9 (4s)2         	 0 	 1 	   	  	 0 	 0 	 0 	 3.23481
4726 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 0 	 1 	  	  	 3p_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)9 (4s)2         	 4 	 2 	   	  	 860.8 	 1.40489e-08 	 1.20933e-05 	 2.161
4727 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 0 	 1 	  	  	 3p_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)9 (4s)2         	 6 	 1 	   	  	 862.49 	 7.59434e-15 	 6.55004e-12 	 1.88063
4728 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 0 	 1 	  	  	 3p_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)9 (4s)2         	 4 	 1 	   	  	 862.567 	 7.90131e-09 	 6.81541e-06 	 2.20741
4729 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 0 	 1 	  	  	 3p_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)9 (4s)2         	 8 	 1 	   	  	 863.623 	 9.97291e-16 	 8.61283e-13 	 1.80758
4730 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 0 	 1 	  	  	 3d_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)8 (4s)2         	 0 	 2 	   	  	 0 	 0 	 0 	 0.75233
4731 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 0 	 1 	  	  	 3d_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)8 (4s)2         	 8 	 2 	   	  	 932.538 	 1.47606e-17 	 1.37648e-14 	 0.75233
4732 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 0 	 1 	  	  	 3d_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)8 (4s)2         	 0 	 1 	   	  	 0 	 0 	 0 	 0.75233
4733 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 0 	 1 	  	  	 3d_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)8 (4s)2         	 2 	 1 	   	  	 933.268 	 0.000133439 	 0.124534 	 0.75233
4734 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 0 	 1 	  	  	 3d_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)8 (4s)2         	 4 	 3 	   	  	 933.334 	 7.25508e-11 	 6.77141e-08 	 0.75233
4735 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 0 	 1 	  	  	 3d_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)8 (4s)2         	 4 	 2 	   	  	 933.84 	 3.88978e-12 	 3.63243e-09 	 0.75233
4736 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 0 	 1 	  	  	 3d_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)8 (4s)2         	 4 	 1 	   	  	 935.856 	 3.1965e-11 	 2.99146e-08 	 0.75233
4737 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 0 	 1 	  	  	 3d_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)8 (4s)2         	 6 	 1 	   	  	 936.002 	 1.10067e-11 	 1.03023e-08 	 0.75233
4738 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 0 	 1 	  	  	 3d_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)8 (4s)2         	 8 	 1 	   	  	 936.222 	 3.32368e-18 	 3.1117e-15 	 0.75233
4739 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 0 	 1 	  	  	 3d_4s 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1         	 4 	 2 	   	  	 940.428 	 1.5625e-13 	 1.46942e-10 	 0.75233
4740 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 0 	 1 	  	  	 3d_4s 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1         	 2 	 1 	   	  	 940.785 	 3.8151e-07 	 0.000358919 	 0.75233
4741 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 0 	 1 	  	  	 3d_4s 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1         	 4 	 1 	   	  	 940.914 	 8.48587e-14 	 7.98447e-11 	 0.75233
4742 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 0 	 1 	  	  	 3d_4s 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1         	 6 	 1 	   	  	 0 	 0 	 0 	 0.75233
4743 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 2 	 1 	  	  	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 4 	 2 	   	  	 0.56824 	 9.41809e-17 	 5.35174e-17 	 1.78599
4744 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 2 	 1 	  	  	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 6 	 1 	   	  	 1.52466 	 1.03095e-19 	 1.57185e-19 	 1.63718
4745 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 2 	 1 	  	  	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 4 	 1 	   	  	 2.50999 	 1.87455e-17 	 4.7051e-17 	 1.44838
4746 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 2 	 1 	  	  	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 8 	 1 	   	  	 2.63487 	 3.79965e-32 	 1.00116e-31 	 1.22175
4747 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 2 	 1 	  	  	 2p_4s 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1        	 2 	 1 	   	  	 9.08594 	 4.11298e-17 	 3.73703e-16 	 1.58721
4748 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 2 	 1 	  	  	 2p_4s 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1        	 4 	 1 	   	  	 9.16875 	 3.44301e-15 	 3.15681e-14 	 1.59822
4749 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 2 	 1 	  	  	 3s_3s 	 (1s)2 (2s)2 (2p)6 (3p)6 (3d)10 (4s)2              	 0 	 1 	   	  	 0 	 0 	 0 	 4.6715
4750 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 2 	 1 	  	  	 3s_3p 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)5 (3d)10 (4s)2        	 2 	 2 	   	  	 721.6 	 5.08142e-15 	 3.66675e-12 	 17.9223
4751 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 2 	 1 	  	  	 3s_3p 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)5 (3d)10 (4s)2        	 0 	 1 	   	  	 735.028 	 9.47327e-20 	 6.96312e-17 	 10.7549
4752 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 2 	 1 	  	  	 3s_3p 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)5 (3d)10 (4s)2        	 2 	 1 	   	  	 735.964 	 1.76539e-12 	 1.29926e-09 	 10.5134
4753 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 2 	 1 	  	  	 3s_3p 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)5 (3d)10 (4s)2        	 4 	 1 	   	  	 737.584 	 5.82539e-11 	 4.29671e-08 	 10.0249
4754 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 2 	 1 	  	  	 3p_3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)4 (3d)10 (4s)2        	 0 	 2 	   	  	 770.382 	 1.83335e-10 	 1.41238e-07 	 6.48626
4755 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 2 	 1 	  	  	 3p_3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)4 (3d)10 (4s)2        	 4 	 2 	   	  	 776.775 	 1.27011e-09 	 9.8659e-07 	 5.51328
4756 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 2 	 1 	  	  	 3p_3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)4 (3d)10 (4s)2        	 0 	 1 	   	  	 780.028 	 2.80109e-09 	 2.18493e-06 	 5.94881
4757 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 2 	 1 	  	  	 3p_3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)4 (3d)10 (4s)2        	 2 	 1 	   	  	 780.223 	 6.72939e-08 	 5.25042e-05 	 5.96778
4758 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 2 	 1 	  	  	 3p_3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)4 (3d)10 (4s)2        	 4 	 1 	   	  	 782.266 	 2.87025e-08 	 2.2453e-05 	 5.76399
4759 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 2 	 1 	  	  	 3s_3d 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)6 (3d)9 (4s)2         	 4 	 2 	   	  	 804.44 	 1.76877e-07 	 0.000142287 	 4.05253
4760 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 2 	 1 	  	  	 3s_3d 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)6 (3d)9 (4s)2         	 2 	 1 	   	  	 809.838 	 1.87373e-05 	 0.0151742 	 4.134
4761 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 2 	 1 	  	  	 3s_3d 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)6 (3d)9 (4s)2         	 4 	 1 	   	  	 809.953 	 3.86132e-06 	 0.00312749 	 4.15291
4762 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 2 	 1 	  	  	 3s_3d 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)6 (3d)9 (4s)2         	 6 	 1 	   	  	 810.113 	 4.03293e-13 	 3.26713e-10 	 4.16502
4763 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 2 	 1 	  	  	 3p_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)9 (4s)2         	 6 	 3 	   	  	 847.35 	 1.69476e-10 	 1.43605e-07 	 6.88327
