Transition register 	 Shell IS 	 IS Configuration 	 IS 2JJ 	 IS eigenvalue 	 IS higher configuration 	 IS percentage 	 Shell FS 	FS Configuration 	 FS 2JJ 	 FS eigenvalue 	 FS higher configuration 	 FS percentage 	 transition energy [eV] 	 intensity 	 intensity [eV] 	 width [eV] 
44 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  	 0 	 1 	 1s1 2s2 3s2 4s1 2p*2 2p4 3p*2 3p4 3d*4 3d6 	 100 	 2p_3p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)5 (3d)10 (4s)1  	 5 	 4 	 2p*1 3p*2 2p4 3p3 1s2 2s2 3s2 4s1 3d*4 3d6  	 95.87910 	 7.9216071E+03 	 0.00441728 	 34.992 	 2.31153
45 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  	 0 	 1 	 1s1 2s2 3s2 4s1 2p*2 2p4 3p*2 3p4 3d*4 3d6 	 100 	 2p_3p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)5 (3d)10 (4s)1  	 1 	 5 	 2p*1 3p*2 2p4 3p3 1s2 2s2 3s2 4s1 3d*4 3d6  	 96.46210 	 7.9223189E+03 	 1.77519e-06 	 0.0140636 	 2.31809
46 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  	 0 	 1 	 1s1 2s2 3s2 4s1 2p*2 2p4 3p*2 3p4 3d*4 3d6 	 100 	 2p_3p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)5 (3d)10 (4s)1  	 3 	 6 	 2p*1 3p*2 2p4 3p3 1s2 2s2 3s2 4s1 3d*4 3d6  	 98.45258 	 7.9226892E+03 	 1.50313e-05 	 0.119088 	 2.31827
47 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  	 0 	 1 	 1s1 2s2 3s2 4s1 2p*2 2p4 3p*2 3p4 3d*4 3d6 	 100 	 2p_3p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)5 (3d)10 (4s)1  	 3 	 4 	 2p*1 3p*1 2p4 3p4 1s2 2s2 3s2 4s1 3d*4 3d6  	 99.89897 	 7.9231690E+03 	 6.56404e-06 	 0.052008 	 2.26643
48 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  	 0 	 1 	 1s1 2s2 3s2 4s1 2p*2 2p4 3p*2 3p4 3d*4 3d6 	 100 	 2p_3p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)5 (3d)10 (4s)1  	 3 	 5 	 2p*1 3p*1 2p4 3p4 1s2 2s2 3s2 4s1 3d*4 3d6  	 98.68345 	 7.9231856E+03 	 6.80901e-05 	 0.53949 	 2.26684
49 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  	 0 	 1 	 1s1 2s2 3s2 4s1 2p*2 2p4 3p*2 3p4 3d*4 3d6 	 100 	 2p_3p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)5 (3d)10 (4s)1  	 1 	 4 	 2p*1 3p*1 2p4 3p4 1s2 2s2 3s2 4s1 3d*4 3d6  	 98.35777 	 7.9233559E+03 	 5.63494e-07 	 0.00446476 	 2.26243
50 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  	 0 	 1 	 1s1 2s2 3s2 4s1 2p*2 2p4 3p*2 3p4 3d*4 3d6 	 100 	 2p_3p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)5 (3d)10 (4s)1  	 5 	 3 	 2p*2 3p*1 2p3 3p4 1s2 2s2 3s2 4s1 3d*4 3d6  	 53.48431 	 7.9395901E+03 	 0.00386315 	 30.6718 	 2.1339
51 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  	 0 	 1 	 1s1 2s2 3s2 4s1 2p*2 2p4 3p*2 3p4 3d*4 3d6 	 100 	 2p_3p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)5 (3d)10 (4s)1  	 1 	 2 	 2p*2 3p*1 2p3 3p4 1s2 2s2 3s2 4s1 3d*4 3d6  	 93.92889 	 7.9399888E+03 	 1.94595e-05 	 0.154508 	 2.309
52 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  	 0 	 1 	 1s1 2s2 3s2 4s1 2p*2 2p4 3p*2 3p4 3d*4 3d6 	 100 	 2p_3p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)5 (3d)10 (4s)1  	 3 	 3 	 2p*2 3p*1 2p3 3p4 1s2 2s2 3s2 4s1 3d*4 3d6  	 94.77951 	 7.9402289E+03 	 6.82923e-05 	 0.542256 	 2.30018
53 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  	 0 	 1 	 1s1 2s2 3s2 4s1 2p*2 2p4 3p*2 3p4 3d*4 3d6 	 100 	 2p_3p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)5 (3d)10 (4s)1  	 3 	 2 	 2p*2 3p*1 2p3 3p4 1s2 2s2 3s2 4s1 3d*4 3d6  	 77.58969 	 7.9407336E+03 	 0.00016795 	 1.33365 	 2.36712
54 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  	 0 	 1 	 1s1 2s2 3s2 4s1 2p*2 2p4 3p*2 3p4 3d*4 3d6 	 100 	 2p_3p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)5 (3d)10 (4s)1  	 5 	 2 	 2p*2 3p*1 2p3 3p4 1s2 2s2 3s2 4s1 3d*4 3d6  	 72.17288 	 7.9409335E+03 	 7.52582e-05 	 0.59762 	 2.42826
55 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  	 0 	 1 	 1s1 2s2 3s2 4s1 2p*2 2p4 3p*2 3p4 3d*4 3d6 	 100 	 2p_3p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)5 (3d)10 (4s)1  	 1 	 3 	 2p*2 3p*2 2p3 3p3 1s2 2s2 3s2 4s1 3d*4 3d6  	 98.86950 	 7.9433931E+03 	 0.0006938 	 5.51113 	 3.93832
56 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  	 0 	 1 	 1s1 2s2 3s2 4s1 2p*2 2p4 3p*2 3p4 3d*4 3d6 	 100 	 2p_3p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)5 (3d)10 (4s)1  	 5 	 1 	 2p*2 3p*2 2p3 3p3 1s2 2s2 3s2 4s1 3d*4 3d6  	 99.83000 	 7.9455553E+03 	 3.81528e-05 	 0.303145 	 2.2649
57 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  	 0 	 1 	 1s1 2s2 3s2 4s1 2p*2 2p4 3p*2 3p4 3d*4 3d6 	 100 	 2p_3p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)5 (3d)10 (4s)1  	 7 	 1 	 1s2 2s2 3s2 4s1 2p*2 2p3 3p*2 3p3 3d*4 3d6  	 100 	 7.9459555E+03 	 7.07795e-09 	 5.62411e-05 	 2.26141
58 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  	 0 	 1 	 1s1 2s2 3s2 4s1 2p*2 2p4 3p*2 3p4 3d*4 3d6 	 100 	 2p_3p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)5 (3d)10 (4s)1  	 1 	 1 	 2p*2 3p*2 2p3 3p3 1s2 2s2 3s2 4s1 3d*4 3d6  	 94.91879 	 7.9459949E+03 	 2.08802e-06 	 0.0165914 	 2.2665
59 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  	 0 	 1 	 1s1 2s2 3s2 4s1 2p*2 2p4 3p*2 3p4 3d*4 3d6 	 100 	 2p_3p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)5 (3d)10 (4s)1  	 3 	 1 	 2p*2 3p*2 2p3 3p3 1s2 2s2 3s2 4s1 3d*4 3d6  	 96.61429 	 7.9460559E+03 	 1.35345e-06 	 0.0107546 	 2.25833
60 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  	 0 	 1 	 1s1 2s2 3s2 4s1 2p*2 2p4 3p*2 3p4 3d*4 3d6 	 100 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)1  	 3 	 7 	 2p*1 2p4 3d*3 3d6 1s2 2s2 3s2 4s1 3p*2 3p4  	 96.93159 	 7.9992621E+03 	 1.04714e-07 	 0.000837635 	 2.41014
61 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  	 0 	 1 	 1s1 2s2 3s2 4s1 2p*2 2p4 3p*2 3p4 3d*4 3d6 	 100 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)1  	 1 	 4 	 2p*1 2p4 3d*3 3d6 1s2 2s2 3s2 4s1 3p*2 3p4  	 99.12264 	 7.9994595E+03 	 2.9936e-06 	 0.0239472 	 2.40844
62 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  	 0 	 1 	 1s1 2s2 3s2 4s1 2p*2 2p4 3p*2 3p4 3d*4 3d6 	 100 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)1  	 5 	 7 	 2p*1 2p4 3d*4 3d5 1s2 2s2 3s2 4s1 3p*2 3p4  	 97.35906 	 8.0001226E+03 	 3.18106e-05 	 0.254489 	 2.40774
63 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  	 0 	 1 	 1s1 2s2 3s2 4s1 2p*2 2p4 3p*2 3p4 3d*4 3d6 	 100 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)1  	 7 	 4 	 2p*1 2p4 3d*4 3d5 1s2 2s2 3s2 4s1 3p*2 3p4  	 98.26230 	 8.0003914E+03 	 0.000369955 	 2.95978 	 2.42134
64 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  	 0 	 1 	 1s1 2s2 3s2 4s1 2p*2 2p4 3p*2 3p4 3d*4 3d6 	 100 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)1  	 3 	 6 	 2p*1 2p4 3d*4 3d5 1s2 2s2 3s2 4s1 3p*2 3p4  	 97.43815 	 8.0008542E+03 	 5.32794e-06 	 0.0426281 	 2.29856
65 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  	 0 	 1 	 1s1 2s2 3s2 4s1 2p*2 2p4 3p*2 3p4 3d*4 3d6 	 100 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)1  	 5 	 6 	 2p*1 2p4 3d*4 3d5 1s2 2s2 3s2 4s1 3p*2 3p4  	 99.75135 	 8.0011536E+03 	 4.20451e-06 	 0.0336409 	 2.30503
66 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  	 0 	 1 	 1s1 2s2 3s2 4s1 2p*2 2p4 3p*2 3p4 3d*4 3d6 	 100 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)1  	 5 	 5 	 2p*1 2p4 3d*3 3d6 1s2 2s2 3s2 4s1 3p*2 3p4  	 98.85689 	 8.0023545E+03 	 0.000103377 	 0.827259 	 1.93123
67 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  	 0 	 1 	 1s1 2s2 3s2 4s1 2p*2 2p4 3p*2 3p4 3d*4 3d6 	 100 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)1  	 3 	 5 	 2p*1 2p4 3d*3 3d6 1s2 2s2 3s2 4s1 3p*2 3p4  	 99.67808 	 8.0025593E+03 	 1.73266e-07 	 0.00138657 	 1.9254
68 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  	 0 	 1 	 1s1 2s2 3s2 4s1 2p*2 2p4 3p*2 3p4 3d*4 3d6 	 100 	 2p_4s 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)0  	 1 	 1 	 1s2 2s2 3s2 2p*1 2p4 3p*2 3p4 3d*4 3d6  	 100 	 8.0107521E+03 	 4.26103e-07 	 0.00341341 	 2.26527
69 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  	 0 	 1 	 1s1 2s2 3s2 4s1 2p*2 2p4 3p*2 3p4 3d*4 3d6 	 100 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)1  	 1 	 3 	 2p*2 2p3 3d*4 3d5 1s2 2s2 3s2 4s1 3p*2 3p4  	 96.61508 	 8.0185805E+03 	 1.86422e-08 	 0.000149484 	 2.35449
70 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  	 0 	 1 	 1s1 2s2 3s2 4s1 2p*2 2p4 3p*2 3p4 3d*4 3d6 	 100 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)1  	 3 	 4 	 2p*2 2p3 3d*4 3d5 1s2 2s2 3s2 4s1 3p*2 3p4  	 91.79524 	 8.0187068E+03 	 3.24539e-06 	 0.0260238 	 2.39841
71 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  	 0 	 1 	 1s1 2s2 3s2 4s1 2p*2 2p4 3p*2 3p4 3d*4 3d6 	 100 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)1  	 5 	 4 	 2p*2 2p3 3d*4 3d5 1s2 2s2 3s2 4s1 3p*2 3p4  	 56.01997 	 8.0190196E+03 	 0.000291501 	 2.33755 	 2.52817
72 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  	 0 	 1 	 1s1 2s2 3s2 4s1 2p*2 2p4 3p*2 3p4 3d*4 3d6 	 100 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)1  	 7 	 3 	 2p*2 2p3 3d*3 3d6 1s2 2s2 3s2 4s1 3p*2 3p4  	 50.11352 	 8.0190228E+03 	 0.000113705 	 0.911803 	 2.4953
73 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  	 0 	 1 	 1s1 2s2 3s2 4s1 2p*2 2p4 3p*2 3p4 3d*4 3d6 	 100 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)1  	 1 	 2 	 2p*2 2p3 3d*3 3d6 1s2 2s2 3s2 4s1 3p*2 3p4  	 98.99771 	 8.0198077E+03 	 4.38068e-06 	 0.0351322 	 2.25155
74 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  	 0 	 1 	 1s1 2s2 3s2 4s1 2p*2 2p4 3p*2 3p4 3d*4 3d6 	 100 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)1  	 3 	 3 	 2p*2 2p3 3d*3 3d6 1s2 2s2 3s2 4s1 3p*2 3p4  	 85.27211 	 8.0201591E+03 	 3.73203e-06 	 0.0299315 	 2.31704
75 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  	 0 	 1 	 1s1 2s2 3s2 4s1 2p*2 2p4 3p*2 3p4 3d*4 3d6 	 100 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)1  	 1 	 1 	 2p*2 2p3 3d*3 3d6 1s2 2s2 3s2 4s1 3p*2 3p4  	 98.26177 	 8.0202750E+03 	 1.21426e-06 	 0.0097387 	 2.31513
76 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  	 0 	 1 	 1s1 2s2 3s2 4s1 2p*2 2p4 3p*2 3p4 3d*4 3d6 	 100 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)1  	 3 	 2 	 2p*2 2p3 3d*3 3d6 1s2 2s2 3s2 4s1 3p*2 3p4  	 62.15411 	 8.0207385E+03 	 2.50308e-06 	 0.0200766 	 2.35852
77 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  	 0 	 1 	 1s1 2s2 3s2 4s1 2p*2 2p4 3p*2 3p4 3d*4 3d6 	 100 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)1  	 5 	 3 	 2p*2 2p3 3d*3 3d6 1s2 2s2 3s2 4s1 3p*2 3p4  	 64.48159 	 8.0208689E+03 	 2.83342e-05 	 0.227265 	 2.37185
78 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  	 0 	 1 	 1s1 2s2 3s2 4s1 2p*2 2p4 3p*2 3p4 3d*4 3d6 	 100 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)1  	 5 	 2 	 2p*2 2p3 3d*3 3d6 1s2 2s2 3s2 4s1 3p*2 3p4  	 52.78157 	 8.0216225E+03 	 6.97501e-05 	 0.559509 	 2.20873
79 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  	 0 	 1 	 1s1 2s2 3s2 4s1 2p*2 2p4 3p*2 3p4 3d*4 3d6 	 100 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)1  	 7 	 2 	 2p*2 2p3 3d*4 3d5 1s2 2s2 3s2 4s1 3p*2 3p4  	 53.95111 	 8.0218453E+03 	 4.7838e-05 	 0.383749 	 2.23744
80 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  	 0 	 1 	 1s1 2s2 3s2 4s1 2p*2 2p4 3p*2 3p4 3d*4 3d6 	 100 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)1  	 7 	 1 	 2p*2 2p3 3d*4 3d5 1s2 2s2 3s2 4s1 3p*2 3p4  	 97.58034 	 8.0227007E+03 	 0.000183433 	 1.47163 	 1.85081
81 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  	 0 	 1 	 1s1 2s2 3s2 4s1 2p*2 2p4 3p*2 3p4 3d*4 3d6 	 100 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)1  	 5 	 1 	 2p*2 2p3 3d*4 3d5 1s2 2s2 3s2 4s1 3p*2 3p4  	 60.71257 	 8.0227531E+03 	 1.20215e-05 	 0.0964455 	 2.05823
82 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  	 0 	 1 	 1s1 2s2 3s2 4s1 2p*2 2p4 3p*2 3p4 3d*4 3d6 	 100 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)1  	 3 	 1 	 2p*2 2p3 3d*4 3d5 1s2 2s2 3s2 4s1 3p*2 3p4  	 53.86267 	 8.0227964E+03 	 4.77254e-07 	 0.00382891 	 2.06001
83 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  	 0 	 1 	 1s1 2s2 3s2 4s1 2p*2 2p4 3p*2 3p4 3d*4 3d6 	 100 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)1  	 9 	 1 	 1s2 2s2 3s2 4s1 2p*2 2p3 3p*2 3p4 3d*4 3d5  	 100 	 8.0230516E+03 	 8.95669e-09 	 7.186e-05 	 1.84433
84 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  	 0 	 1 	 1s1 2s2 3s2 4s1 2p*2 2p4 3p*2 3p4 3d*4 3d6 	 100 	 2p_4s 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)0  	 3 	 1 	 1s2 2s2 3s2 2p*2 2p3 3p*2 3p4 3d*4 3d6  	 100 	 8.0308171E+03 	 1.3465e-07 	 0.00108135 	 2.26134
85 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  	 0 	 1 	 1s1 2s2 3s2 4s1 2p*2 2p4 3p*2 3p4 3d*4 3d6 	 100 	 3s_3s 	 (1s)2 (2s)2 (2p)6 (3s)0 (3p)6 (3d)10 (4s)1  	 1 	 1 	 1s2 2s2 4s1 2p*2 2p4 3p*2 3p4 3d*4 3d6  	 100 	 8.7010620E+03 	 0.000167592 	 1.45823 	 5.71712
86 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  	 0 	 1 	 1s1 2s2 3s2 4s1 2p*2 2p4 3p*2 3p4 3d*4 3d6 	 100 	 3s_3p 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)5 (3d)10 (4s)1  	 3 	 3 	 3p*2 3p3 1s2 2s2 3s1 4s1 2p*2 2p4 3d*4 3d6  	 61.36367 	 8.7418231E+03 	 0.000205613 	 1.79743 	 21.9059
87 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  	 0 	 1 	 1s1 2s2 3s2 4s1 2p*2 2p4 3p*2 3p4 3d*4 3d6 	 100 	 3s_3p 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)5 (3d)10 (4s)1  	 1 	 3 	 3p*2 3p3 1s2 2s2 3s1 4s1 2p*2 2p4 3d*4 3d6  	 58.37300 	 8.7419830E+03 	 0.000114328 	 0.999453 	 21.2208
88 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  	 0 	 1 	 1s1 2s2 3s2 4s1 2p*2 2p4 3p*2 3p4 3d*4 3d6 	 100 	 3s_3p 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)5 (3d)10 (4s)1  	 1 	 2 	 3p*1 3p4 1s2 2s2 3s1 4s1 2p*2 2p4 3d*4 3d6  	 96.44276 	 8.7555113E+03 	 2.99568e-05 	 0.262287 	 16.9309
89 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  	 0 	 1 	 1s1 2s2 3s2 4s1 2p*2 2p4 3p*2 3p4 3d*4 3d6 	 100 	 3s_3p 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)5 (3d)10 (4s)1  	 1 	 1 	 3p*1 3p4 1s2 2s2 3s1 4s1 2p*2 2p4 3d*4 3d6  	 62.53466 	 8.7564072E+03 	 8.61181e-06 	 0.0754085 	 14.146
90 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  	 0 	 1 	 1s1 2s2 3s2 4s1 2p*2 2p4 3p*2 3p4 3d*4 3d6 	 100 	 3s_3p 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)5 (3d)10 (4s)1  	 3 	 2 	 3p*1 3p4 1s2 2s2 3s1 4s1 2p*2 2p4 3d*4 3d6  	 56.68920 	 8.7565953E+03 	 3.60988e-05 	 0.316103 	 15.1539
91 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  	 0 	 1 	 1s1 2s2 3s2 4s1 2p*2 2p4 3p*2 3p4 3d*4 3d6 	 100 	 3s_3p 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)5 (3d)10 (4s)1  	 3 	 1 	 3p*2 3p3 1s2 2s2 3s1 4s1 2p*2 2p4 3d*4 3d6  	 98.73540 	 8.7578963E+03 	 4.16777e-05 	 0.365009 	 16.0432
92 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  	 0 	 1 	 1s1 2s2 3s2 4s1 2p*2 2p4 3p*2 3p4 3d*4 3d6 	 100 	 3s_3p 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)5 (3d)10 (4s)1  	 5 	 1 	 1s2 2s2 3s1 4s1 2p*2 2p4 3p*2 3p3 3d*4 3d6  	 100 	 8.7583293E+03 	 3.64312e-08 	 0.000319076 	 11.5274
93 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  	 0 	 1 	 1s1 2s2 3s2 4s1 2p*2 2p4 3p*2 3p4 3d*4 3d6 	 100 	 3p_3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)4 (3d)10 (4s)1  	 1 	 3 	 3p4 1s2 2s2 3s2 4s1 2p*2 2p4 3d*4 3d6  	 59.01672 	 8.7905151E+03 	 7.08626e-05 	 0.622919 	 7.34818
94 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  	 0 	 1 	 1s1 2s2 3s2 4s1 2p*2 2p4 3p*2 3p4 3d*4 3d6 	 100 	 3p_3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)4 (3d)10 (4s)1  	 3 	 3 	 3p*1 3p3 1s2 2s2 3s2 4s1 2p*2 2p4 3d*4 3d6  	 87.18510 	 8.7968896E+03 	 0.000284016 	 2.49846 	 6.37624
95 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  	 0 	 1 	 1s1 2s2 3s2 4s1 2p*2 2p4 3p*2 3p4 3d*4 3d6 	 100 	 3p_3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)4 (3d)10 (4s)1  	 5 	 2 	 3p*1 3p3 1s2 2s2 3s2 4s1 2p*2 2p4 3d*4 3d6  	 85.17564 	 8.7969302E+03 	 0.000431873 	 3.79916 	 6.32194
96 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  	 0 	 1 	 1s1 2s2 3s2 4s1 2p*2 2p4 3p*2 3p4 3d*4 3d6 	 100 	 3p_3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)4 (3d)10 (4s)1  	 1 	 2 	 3p*1 3p3 1s2 2s2 3s2 4s1 2p*2 2p4 3d*4 3d6  	 53.28615 	 8.7997972E+03 	 1.38709e-06 	 0.0122061 	 7.08716
97 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  	 0 	 1 	 1s1 2s2 3s2 4s1 2p*2 2p4 3p*2 3p4 3d*4 3d6 	 100 	 3p_3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)4 (3d)10 (4s)1  	 3 	 2 	 3p*1 3p3 1s2 2s2 3s2 4s1 2p*2 2p4 3d*4 3d6  	 96.69869 	 8.8004472E+03 	 2.40937e-07 	 0.00212035 	 6.74517
